mq2_now,mq135_now,mq2_delta,mq135_delta,mq2_mean_window,mq135_mean_window,mq2_max_window,mq135_max_window,label
0.95,0.73,0.0,0.0,0.9468333333333333,0.7251666666666665,0.96,0.74,SAFE
0.94,0.72,0.0,0.0,0.9399999999999998,0.7234999999999998,0.96,0.74,SAFE
0.92,0.71,-0.019999999999999907,-0.020000000000000018,0.9333333333333333,0.7191666666666665,0.95,0.73,SAFE
0.93,0.71,-0.009999999999999898,-0.010000000000000009,0.9279999999999998,0.7143333333333332,0.94,0.73,SAFE
0.92,0.71,0.0,0.0,0.9238333333333333,0.7100000000000001,0.94,0.72,SAFE
0.91,0.7,-0.010000000000000009,-0.010000000000000009,0.9201666666666665,0.7056666666666669,0.94,0.72,SAFE
0.91,0.7,-0.010000000000000009,-0.010000000000000009,0.9175,0.7041666666666669,0.93,0.72,SAFE
0.93,0.72,0.010000000000000009,0.0,0.9186666666666666,0.7050000000000001,0.93,0.72,SAFE
0.92,0.7,0.0,-0.010000000000000009,0.9226666666666667,0.7053333333333336,0.94,0.72,SAFE
0.92,0.71,0.0,0.010000000000000009,0.9251666666666668,0.7056666666666668,0.94,0.72,SAFE
0.92,0.7,0.0,0.0,0.9265,0.7066666666666668,0.94,0.72,SAFE
0.93,0.7,0.010000000000000009,0.0,0.9271666666666667,0.7070000000000001,0.94,0.72,SAFE
0.95,0.71,0.029999999999999916,0.010000000000000009,0.9341666666666666,0.7055000000000001,0.96,0.72,SAFE
0.94,0.7,0.009999999999999898,0.0,0.9416666666666667,0.7051666666666668,0.96,0.72,SAFE
0.95,0.73,0.0,0.020000000000000018,0.9418333333333334,0.7056666666666668,0.96,0.73,SAFE
0.94,0.72,0.0,0.010000000000000009,0.941333333333333,0.7083333333333334,0.96,0.73,SAFE
1.23,0.76,0.29000000000000004,0.050000000000000044,0.9434999999999998,0.7113333333333333,1.23,0.76,SAFE
0.97,0.44,0.010000000000000009,-0.010000000000000009,0.9541666666666668,0.4426666666666667,0.97,0.46,SAFE
0.95,0.44,-0.010000000000000009,0.0,0.9543333333333334,0.4431666666666667,0.97,0.46,SAFE
0.95,0.44,-0.010000000000000009,-0.010000000000000009,0.9535000000000002,0.443,0.97,0.46,SAFE
0.95,0.44,0.0,0.0,0.9530000000000001,0.4423333333333334,0.97,0.46,SAFE
0.95,0.45,0.0,0.020000000000000018,0.9523333333333335,0.44200000000000006,0.96,0.46,SAFE
0.96,0.45,0.010000000000000009,0.010000000000000009,0.9510000000000002,0.4413333333333333,0.97,0.45,SAFE
0.95,0.44,0.010000000000000009,0.0,0.9501666666666667,0.4418333333333334,0.97,0.45,SAFE
0.94,0.44,-0.020000000000000018,0.0,0.9474999999999999,0.4420000000000001,0.96,0.45,SAFE
0.94,0.44,-0.010000000000000009,-0.010000000000000009,0.9451666666666667,0.43983333333333335,0.96,0.45,SAFE
0.95,0.45,0.010000000000000009,0.020000000000000018,0.9451666666666668,0.4396666666666667,0.95,0.45,SAFE
0.95,0.45,0.0,0.010000000000000009,0.9465,0.4408333333333333,0.96,0.45,SAFE
0.94,0.44,0.0,0.0,0.9465000000000001,0.44000000000000006,0.96,0.45,SAFE
0.94,0.43,0.0,-0.010000000000000009,0.9451666666666666,0.44000000000000006,0.96,0.45,SAFE
0.95,0.45,0.010000000000000009,0.010000000000000009,0.9438333333333333,0.4398333333333334,0.96,0.45,SAFE
0.95,0.44,0.010000000000000009,0.010000000000000009,0.9440000000000003,0.4400000000000001,0.96,0.45,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9450000000000001,0.4401666666666667,0.96,0.45,SAFE
0.95,0.45,0.0,0.010000000000000009,0.9453333333333336,0.4401666666666667,0.96,0.45,SAFE
0.95,0.43,0.010000000000000009,-0.010000000000000009,0.9446666666666667,0.4406666666666667,0.96,0.45,SAFE
0.95,0.44,0.010000000000000009,-0.010000000000000009,0.9433333333333335,0.4391666666666667,0.95,0.45,SAFE
0.94,0.43,-0.010000000000000009,0.0,0.9419999999999998,0.4385000000000001,0.95,0.45,SAFE
0.93,0.43,-0.019999999999999907,-0.010000000000000009,0.9406666666666665,0.43916666666666676,0.95,0.46,SAFE
0.94,0.43,0.009999999999999898,0.0,0.9409999999999997,0.43866666666666665,0.95,0.46,SAFE
0.95,0.45,0.019999999999999907,0.020000000000000018,0.942,0.4385,0.96,0.46,SAFE
0.95,0.45,0.029999999999999916,0.020000000000000018,0.9420000000000002,0.4385000000000001,0.96,0.46,SAFE
0.93,0.44,-0.019999999999999907,0.0,0.9416666666666665,0.4383333333333334,0.96,0.46,SAFE
0.94,0.44,-0.010000000000000009,-0.010000000000000009,0.9406666666666665,0.43883333333333335,0.96,0.46,SAFE
0.94,0.44,0.0,-0.010000000000000009,0.9398333333333332,0.43850000000000006,0.95,0.45,SAFE
0.94,0.43,-0.010000000000000009,-0.020000000000000018,0.9408333333333332,0.43800000000000006,0.95,0.45,SAFE
0.94,0.45,-0.010000000000000009,0.020000000000000018,0.9418333333333334,0.4388333333333334,0.95,0.45,SAFE
0.94,0.44,0.009999999999999898,0.0,0.939,0.4373333333333334,0.95,0.45,SAFE
0.95,0.44,0.019999999999999907,0.010000000000000009,0.9398333333333331,0.43650000000000005,0.96,0.45,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9428333333333332,0.43750000000000006,0.96,0.45,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9404999999999998,0.43716666666666676,0.95,0.45,SAFE
0.95,0.44,0.029999999999999916,0.0,0.9406666666666668,0.43666666666666676,0.96,0.45,SAFE
0.95,0.44,0.0,0.0,0.9408333333333333,0.4370000000000001,0.96,0.45,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9408333333333333,0.4381666666666667,0.95,0.46,SAFE
0.94,0.44,0.0,-0.010000000000000009,0.9423333333333332,0.43850000000000017,0.95,0.46,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9414999999999999,0.43783333333333346,0.95,0.45,SAFE
0.94,0.43,0.0,0.0,0.9418333333333333,0.43716666666666676,0.95,0.45,SAFE
0.94,0.44,-0.010000000000000009,0.0,0.9416666666666665,0.4368333333333333,0.95,0.45,SAFE
0.94,0.44,0.009999999999999898,0.010000000000000009,0.9399999999999998,0.4375000000000001,0.96,0.45,SAFE
0.94,0.44,0.009999999999999898,0.010000000000000009,0.9389999999999997,0.43750000000000006,0.96,0.45,SAFE
0.93,0.43,-0.009999999999999898,-0.010000000000000009,0.9381666666666665,0.4356666666666667,0.95,0.45,SAFE
0.94,0.43,-0.010000000000000009,-0.010000000000000009,0.9369999999999997,0.4351666666666667,0.95,0.45,SAFE
0.93,0.43,0.0,0.0,0.9363333333333332,0.4365,0.95,0.45,SAFE
0.93,0.44,-0.009999999999999898,0.0,0.9359999999999998,0.43716666666666676,0.95,0.45,SAFE
0.92,0.43,-0.029999999999999916,0.0,0.9349999999999999,0.43550000000000005,0.95,0.45,SAFE
0.92,0.43,-0.019999999999999907,-0.010000000000000009,0.9339999999999998,0.433,0.96,0.45,SAFE
0.93,0.43,-0.029999999999999916,0.0,0.9346666666666664,0.4341666666666667,0.96,0.45,SAFE
0.93,0.42,-0.009999999999999898,-0.010000000000000009,0.9358333333333332,0.43566666666666676,0.95,0.45,SAFE
0.93,0.43,-0.009999999999999898,0.0,0.9361666666666665,0.4351666666666667,0.95,0.45,SAFE
0.92,1.29,-0.029999999999999916,0.49,0.9138333333333334,0.9266666666666665,0.96,1.29,WARN
0.9,1.31,-0.010000000000000009,-0.42999999999999994,0.9015000000000002,1.3574999999999997,0.92,1.74,WARN
1.24,0.97,0.1100000000000001,-0.4099999999999999,1.1309999999999998,1.1281666666666668,1.25,1.38,WARN
1.07,1.2,-0.17999999999999994,0.22999999999999998,1.1436666666666666,0.967,1.25,1.2,WARN
1.06,1.34,-0.06999999999999984,0.44000000000000006,1.0870000000000002,1.1081666666666667,1.14,1.34,WARN
1.05,1.34,-0.030000000000000027,0.10000000000000009,1.0499999999999998,1.3705000000000003,1.08,1.65,WARN
1.19,1.14,0.1299999999999999,-0.2300000000000002,1.0650000000000002,1.38,1.19,1.65,WARN
1.19,1.11,0.1299999999999999,-0.20999999999999996,1.1503333333333332,1.1976666666666667,1.24,1.32,WARN
1.23,1.33,0.030000000000000027,0.19000000000000017,1.2041666666666664,1.1604999999999999,1.24,1.34,WARN
1.1,1.05,-0.07999999999999985,-0.06000000000000005,1.173333333333333,1.1705,1.23,1.34,WARN
1.25,1.11,0.08000000000000007,-0.51,1.2488333333333335,1.3205,1.3,1.62,WARN
1.14,1.01,-0.15000000000000013,-0.28,1.2318333333333336,1.1200000000000006,1.29,1.29,WARN
1.29,1.32,0.15000000000000013,0.31000000000000005,1.2198333333333335,1.0843333333333334,1.33,1.32,WARN
1.18,1.54,-0.020000000000000018,0.55,1.2555000000000005,1.2918333333333334,1.33,1.55,WARN
1.09,1.44,-0.17999999999999994,0.1299999999999999,1.1733333333333333,1.4529999999999998,1.28,1.55,WARN
1.05,1.3,-0.1299999999999999,-0.24,1.093,1.4271666666666663,1.18,1.54,WARN
1.17,1.33,0.08999999999999986,-0.08999999999999986,1.063,1.3693333333333333,1.17,1.48,WARN
1.21,1.47,0.16999999999999993,0.16999999999999993,1.1451666666666667,1.3501666666666663,1.25,1.48,WARN
1.13,1.05,-0.040000000000000036,-0.26,1.1913333333333331,1.234333333333333,1.25,1.47,WARN
1.21,0.98,0.0,-0.43999999999999995,1.1481666666666663,1.0733333333333333,1.21,1.42,WARN
1.37,1.75,0.13000000000000012,0.74,1.2435,1.072,1.39,1.75,WARN
1.43,1.35,0.1499999999999999,-0.25,1.3635000000000004,1.454,1.43,1.61,WARN
1.4,1.28,0.029999999999999805,-0.16999999999999993,1.4093333333333333,1.3516666666666668,1.49,1.45,WARN
1.36,1.2,-0.07999999999999985,-0.15000000000000013,1.4135000000000002,1.2721666666666667,1.49,1.35,WARN
1.24,1.11,-0.17999999999999994,-0.16999999999999993,1.3221666666666665,1.1934999999999998,1.42,1.28,WARN
1.37,1.18,0.0,-0.030000000000000027,1.3213333333333337,1.1271666666666667,1.44,1.21,WARN
1.25,1.39,-0.010000000000000009,0.2799999999999998,1.3371666666666668,1.2313333333333334,1.44,1.42,WARN
1.53,1.21,0.15999999999999992,0.020000000000000018,1.3271666666666666,1.3218333333333334,1.53,1.42,WARN
1.31,1.23,0.06000000000000005,-0.15999999999999992,1.3866666666666667,1.2795,1.53,1.39,WARN
1.21,1.16,-0.32000000000000006,-0.050000000000000044,1.3365,1.2206666666666666,1.53,1.31,WARN
1.18,1.1,-0.13000000000000012,-0.1399999999999999,1.221,1.1556666666666664,1.31,1.24,WARN
1.04,1.58,-0.11999999999999988,0.5800000000000001,1.1141666666666667,1.231,1.18,1.6,WARN
1.04,1.36,-0.07000000000000006,0.19000000000000017,1.0493333333333335,1.3966666666666667,1.13,1.6,WARN
1.0,1.45,-0.040000000000000036,-0.1100000000000001,1.0106666666666668,1.3888333333333334,1.04,1.56,WARN
0.98,1.23,-0.050000000000000044,-0.15999999999999992,0.9908333333333332,1.3863333333333336,1.03,1.53,WARN
1.04,1.03,0.030000000000000027,-0.4099999999999999,0.999,1.2270000000000003,1.04,1.44,WARN
1.01,1.07,0.030000000000000027,-0.1399999999999999,1.0313333333333334,1.0896666666666666,1.07,1.21,WARN
1.05,1.24,0.010000000000000009,0.5599999999999999,1.026,1.0896666666666666,1.05,1.64,WARN
1.34,1.34,0.32000000000000006,0.3400000000000001,1.0808333333333333,1.2608333333333333,1.34,1.64,WARN
0.92,1.27,-0.029999999999999916,-0.43999999999999995,0.9195,1.4371666666666667,0.95,1.71,WARN
1.1,1.19,0.18000000000000005,-0.21999999999999997,0.9885000000000003,1.2788333333333335,1.15,1.41,WARN
1.15,1.14,0.22999999999999987,-0.13000000000000012,1.090166666666667,1.1975000000000002,1.16,1.27,WARN
1.07,1.56,-0.020000000000000018,-0.21999999999999997,1.0451666666666666,1.5971666666666666,1.09,1.78,WARN
1.05,1.31,0.030000000000000027,-0.29000000000000004,1.0605,1.4741666666666664,1.11,1.62,WARN
1.15,1.47,0.16999999999999993,-0.19999999999999996,1.0931666666666666,1.5446666666666669,1.17,1.67,WARN
1.11,1.41,-0.029999999999999805,-0.1100000000000001,1.1449999999999998,1.4625,1.18,1.52,WARN
1.02,1.47,-0.1299999999999999,0.010000000000000009,1.0996666666666668,1.4131666666666665,1.18,1.47,WARN
0.96,1.52,-0.14000000000000012,0.1100000000000001,1.0270000000000001,1.4548333333333332,1.1,1.53,WARN
0.98,1.42,-0.030000000000000027,-0.040000000000000036,0.9873333333333334,1.4905000000000002,1.02,1.53,WARN
0.99,1.3,0.0,-0.21999999999999997,0.9739999999999999,1.4326666666666668,0.99,1.52,WARN
1.06,1.22,0.08000000000000007,-0.18999999999999995,1.0041666666666669,1.322833333333333,1.07,1.46,WARN
1.24,1.23,0.24,-0.07000000000000006,1.0895000000000001,1.2438333333333333,1.24,1.3,WARN
1.86,0.99,-0.07999999999999985,-0.06000000000000005,1.8946666666666665,1.0303333333333335,1.95,1.05,WARN
1.84,0.95,-0.039999999999999813,-0.08000000000000007,1.8651666666666666,0.9920000000000002,1.89,1.04,WARN
1.76,0.95,-0.1100000000000001,-0.030000000000000027,1.8273333333333335,0.9508333333333334,1.88,0.99,WARN
1.66,0.91,-0.18000000000000016,-0.039999999999999925,1.7513333333333334,0.9368333333333332,1.84,0.95,WARN
1.58,0.93,-0.16999999999999993,-0.019999999999999907,1.6573333333333333,0.9274999999999999,1.75,0.95,WARN
1.57,0.92,-0.07999999999999985,0.0,1.5851666666666666,0.9201666666666668,1.65,0.94,WARN
1.55,0.9,-0.020000000000000018,-0.030000000000000027,1.5639999999999998,0.9216666666666665,1.59,0.94,WARN
1.51,0.86,-0.050000000000000044,-0.07000000000000006,1.546166666666667,0.9033333333333332,1.59,0.94,WARN
1.47,0.89,-0.08000000000000007,-0.010000000000000009,1.5076666666666667,0.8735000000000002,1.57,0.9,WARN
1.42,0.87,-0.08000000000000007,0.0,1.4678333333333335,0.8748333333333332,1.51,0.9,WARN
1.56,0.87,0.09000000000000008,-0.010000000000000009,1.4503333333333333,0.8758333333333332,1.56,0.9,WARN
1.47,0.86,0.050000000000000044,-0.010000000000000009,1.4851666666666667,0.8671666666666666,1.56,0.88,WARN
1.37,0.84,-0.17999999999999994,-0.040000000000000036,1.4646666666666668,0.8593333333333334,1.56,0.88,WARN
1.63,0.84,-0.29000000000000004,-0.09999999999999998,1.756333333333333,0.8850000000000002,1.92,0.95,WARN
1.61,0.82,-0.1299999999999999,-0.06000000000000005,1.6491666666666667,0.8438333333333332,1.74,0.88,WARN
1.7,0.81,0.07000000000000006,-0.029999999999999916,1.6283333333333336,0.8195,1.7,0.84,WARN
1.62,0.79,0.010000000000000009,-0.020000000000000018,1.6645,0.8019999999999999,1.74,0.83,WARN
1.51,0.77,-0.19999999999999996,-0.030000000000000027,1.6223333333333334,0.7895000000000001,1.74,0.81,WARN
1.47,0.77,-0.14000000000000012,-0.020000000000000018,1.5213333333333336,0.7796666666666668,1.61,0.8,WARN
1.47,0.77,-0.040000000000000036,-0.010000000000000009,1.4695,0.7735000000000002,1.51,0.78,WARN
1.7,0.76,0.45999999999999996,-0.020000000000000018,1.2615000000000003,0.7599999999999999,1.7,0.78,WARN
1.61,0.75,0.41000000000000014,-0.010000000000000009,1.4945,0.7518333333333334,1.75,0.77,WARN
1.48,0.74,-0.22999999999999998,0.0,1.6061666666666667,0.7443333333333335,1.75,0.76,WARN
1.46,0.74,-0.13000000000000012,0.0,1.4999999999999998,0.741,1.59,0.76,WARN
1.48,0.73,0.020000000000000018,-0.010000000000000009,1.4446666666666668,0.7328333333333332,1.53,0.76,WARN
1.49,0.73,0.09000000000000008,0.0,1.4955,0.7299999999999999,1.57,0.76,WARN
1.48,0.74,-0.010000000000000009,0.010000000000000009,1.502333333333333,0.7313333333333333,1.57,0.75,WARN
1.56,0.84,0.07000000000000006,0.10999999999999999,1.4703333333333333,0.7438333333333333,1.57,0.84,WARN
1.55,0.85,0.08000000000000007,0.12,1.5359999999999998,0.8066666666666666,1.64,0.88,WARN
1.41,0.84,-0.16000000000000014,-0.010000000000000009,1.542,0.8563333333333336,1.64,0.88,WARN
1.32,0.81,-0.22999999999999998,-0.029999999999999916,1.4236666666666664,0.8381666666666667,1.55,0.87,WARN
1.71,0.74,0.44999999999999996,-0.020000000000000018,1.269,0.7483333333333334,1.71,0.76,WARN
1.73,0.79,-0.15999999999999992,-0.029999999999999916,1.8121666666666665,0.8085,1.89,0.83,WARN
1.64,0.79,-0.16000000000000014,-0.020000000000000018,1.7276666666666667,0.7966666666666667,1.8,0.82,WARN
1.82,0.88,0.09000000000000008,0.07999999999999996,1.7084999999999997,0.7935000000000001,1.83,0.88,WARN
1.74,0.98,0.09000000000000008,0.19999999999999996,1.7551666666666663,0.876,1.83,0.99,WARN
1.66,0.92,-0.15000000000000013,0.040000000000000036,1.7378333333333333,0.9526666666666667,1.81,0.99,WARN
1.65,0.88,-0.09000000000000008,-0.08999999999999997,1.6761666666666668,0.9294999999999999,1.74,0.97,WARN
1.64,0.84,-0.040000000000000036,-0.09999999999999998,1.647,0.8881666666666668,1.68,0.94,WARN
1.56,0.83,-0.09999999999999987,-0.06000000000000005,1.6189999999999998,0.8544999999999999,1.66,0.89,WARN
1.5,0.8,-0.1399999999999999,-0.05999999999999994,1.5641666666666663,0.8301666666666667,1.64,0.86,WARN
1.44,0.79,-0.1200000000000001,-0.039999999999999925,1.5031666666666668,0.8113333333333331,1.56,0.84,WARN
1.4,0.78,-0.10000000000000009,-0.039999999999999925,1.447,0.7948333333333335,1.51,0.82,WARN
1.64,0.77,0.25,0.020000000000000018,1.4211666666666667,0.7728333333333334,1.64,0.79,WARN
1.65,0.77,0.2799999999999998,0.010000000000000009,1.5614999999999999,0.7718333333333335,1.7,0.79,WARN
1.54,0.78,-0.10999999999999988,0.0,1.6300000000000001,0.7725000000000002,1.7,0.79,WARN
1.51,0.77,-0.1499999999999999,-0.010000000000000009,1.5498333333333332,0.7688333333333335,1.66,0.79,WARN
1.51,0.85,-0.030000000000000027,0.07999999999999996,1.5061666666666669,0.7780000000000001,1.54,0.85,WARN
1.52,0.86,0.020000000000000018,0.08999999999999997,1.5023333333333335,0.8245000000000001,1.53,0.88,WARN
1.55,0.89,0.040000000000000036,0.050000000000000044,1.5258333333333334,0.8619999999999999,1.59,0.89,WARN
1.44,0.92,-0.08000000000000007,0.050000000000000044,1.5196666666666667,0.8773333333333332,1.59,0.92,WARN
1.47,0.9,-0.07000000000000006,0.030000000000000027,1.4531666666666665,0.897,1.54,0.93,WARN
1.54,0.86,0.10000000000000009,-0.07000000000000006,1.4765000000000006,0.8929999999999999,1.56,0.93,WARN
1.49,0.84,0.010000000000000009,-0.050000000000000044,1.5246666666666668,0.8641666666666665,1.56,0.9,WARN
1.41,0.81,-0.13000000000000012,-0.04999999999999993,1.4815,0.8336666666666667,1.55,0.87,WARN
1.56,0.84,0.21999999999999997,0.029999999999999916,1.3873333333333333,0.8043333333333335,1.56,0.84,WARN
1.8,0.84,-0.1499999999999999,-0.020000000000000018,1.8753333333333333,0.8341666666666667,1.95,0.86,WARN
1.77,0.85,-0.10000000000000009,0.020000000000000018,1.8168333333333335,0.8336666666666669,1.87,0.85,WARN
1.68,0.88,-0.13000000000000012,0.040000000000000036,1.7596666666666672,0.8556666666666667,1.82,0.88,WARN
1.61,0.85,-0.1499999999999999,0.0,1.6783333333333332,0.872,1.76,0.89,WARN
1.56,0.86,-0.10999999999999988,-0.010000000000000009,1.6068333333333333,0.8658333333333332,1.67,0.89,WARN
1.6,0.87,0.0,0.010000000000000009,1.5818333333333332,0.8669999999999999,1.61,0.88,WARN
1.53,0.86,-0.030000000000000027,0.0,1.572166666666667,0.872,1.61,0.89,WARN
1.51,0.85,-0.09000000000000008,-0.030000000000000027,1.5360000000000003,0.8606666666666666,1.6,0.89,WARN
1.49,0.86,-0.050000000000000044,0.0,1.5115,0.85,1.54,0.86,WARN
1.48,0.84,-0.040000000000000036,-0.010000000000000009,1.5006666666666666,0.8485000000000001,1.52,0.86,WARN
1.45,0.83,-0.040000000000000036,-0.020000000000000018,1.4793333333333334,0.8403333333333334,1.51,0.86,WARN
1.27,1.22,-0.030000000000000027,0.22999999999999998,1.3096666666666672,1.1256666666666668,1.34,1.35,WARN
1.27,1.29,-0.07000000000000006,0.24,1.2913333333333334,1.2280000000000004,1.34,1.35,WARN
1.24,1.15,-0.030000000000000027,-0.06000000000000005,1.2596666666666665,1.2895000000000003,1.28,1.45,WARN
1.23,0.9,-0.050000000000000044,-0.41000000000000003,1.2458333333333333,1.1683333333333337,1.28,1.45,WARN
1.28,1.22,-0.020000000000000018,0.45999999999999996,1.2761666666666673,0.9889999999999998,1.31,1.35,WARN
1.22,1.34,-0.06000000000000005,0.42000000000000004,1.2639999999999996,1.2226666666666666,1.31,1.35,WARN
1.01,1.3,-0.1100000000000001,-0.42999999999999994,1.0641666666666667,1.4438333333333333,1.13,1.73,WARN
1.0,1.33,-0.06000000000000005,-0.05999999999999983,1.0174999999999998,1.3176666666666665,1.07,1.39,WARN
1.0,1.38,-0.010000000000000009,0.08999999999999986,1.0001666666666666,1.2909999999999997,1.02,1.38,WARN
1.07,1.71,0.08000000000000007,0.3899999999999999,1.0265,1.3998333333333333,1.07,1.71,WARN
1.05,1.57,0.030000000000000027,0.18000000000000016,1.0551666666666668,1.5395,1.08,1.71,WARN
1.01,1.75,-0.050000000000000044,0.040000000000000036,1.0473333333333334,1.6298333333333332,1.08,1.77,WARN
1.0,1.2,-0.040000000000000036,-0.3800000000000001,1.018,1.5925,1.05,1.77,WARN
0.98,0.99,-0.040000000000000036,-0.76,0.9994999999999997,1.2794999999999996,1.02,1.75,WARN
0.93,1.43,-0.039999999999999925,0.43999999999999995,0.9524999999999999,0.9793333333333334,0.98,1.43,WARN
0.89,1.25,-0.020000000000000018,-0.47,0.9096666666666665,1.4143333333333337,0.92,1.72,WARN
0.9,1.12,-0.010000000000000009,-0.2699999999999998,0.9041666666666666,1.2390000000000003,0.92,1.39,WARN
0.89,0.97,-0.010000000000000009,-0.27,0.8955000000000001,1.1145,0.92,1.24,WARN
0.9,1.15,-0.010000000000000009,0.16999999999999993,0.9083333333333333,1.1131666666666669,0.93,1.21,WARN
0.9,1.1,0.0,-0.020000000000000018,0.9016666666666667,1.1518333333333328,0.92,1.21,WARN
0.88,1.25,-0.030000000000000027,0.1100000000000001,0.8936666666666667,1.1405,0.91,1.25,WARN
0.89,1.21,0.0,0.10999999999999988,0.893,1.2011666666666667,0.91,1.28,WARN
0.89,1.3,0.0,0.06000000000000005,0.8943333333333334,1.2615,0.91,1.33,WARN
0.87,1.2,-0.030000000000000027,-0.020000000000000018,0.8885000000000001,1.229166666666667,0.9,1.33,WARN
0.87,1.32,-0.020000000000000018,0.010000000000000009,0.882,1.2401666666666666,0.9,1.35,WARN
0.86,1.52,-0.010000000000000009,0.30000000000000004,0.8765,1.324,0.89,1.52,WARN
0.89,1.35,0.020000000000000018,0.040000000000000036,0.8736666666666666,1.3938333333333333,0.89,1.53,WARN
0.86,1.38,-0.020000000000000018,-0.14000000000000012,0.871,1.3766666666666665,0.89,1.53,WARN
0.88,1.48,0.020000000000000018,0.1399999999999999,0.8696666666666667,1.3795000000000002,0.88,1.51,WARN
0.88,1.44,0.010000000000000009,0.040000000000000036,0.8736666666666667,1.4646666666666663,0.89,1.52,WARN
0.87,1.4,-0.010000000000000009,-0.08000000000000007,0.873,1.4553333333333331,0.89,1.52,WARN
0.87,1.36,0.0,-0.06999999999999984,0.8681666666666668,1.423166666666667,0.88,1.47,WARN
0.86,1.34,-0.020000000000000018,-0.06999999999999984,0.8663333333333333,1.3981666666666668,0.88,1.47,WARN
0.86,1.3,-0.010000000000000009,-0.07000000000000006,0.8653333333333334,1.3206666666666667,0.88,1.41,WARN
0.94,1.18,0.07999999999999996,-0.15000000000000013,0.8796666666666665,1.2541666666666669,0.94,1.33,WARN
0.93,1.39,0.07000000000000006,0.08999999999999986,0.9193333333333334,1.2383333333333333,0.96,1.39,WARN
0.89,1.54,-0.040000000000000036,0.3700000000000001,0.9278333333333334,1.352666666666667,0.96,1.54,WARN
0.92,1.7,0.0,0.31000000000000005,0.9105000000000002,1.5391666666666668,0.94,1.7,WARN
0.95,2.12,0.039999999999999925,1.31,0.9318333333333335,1.3746666666666665,0.99,2.13,CRITICAL
0.9,1.51,-0.030000000000000027,0.18999999999999995,0.9459999999999998,1.7378333333333336,0.99,2.13,CRITICAL
0.91,1.74,-0.039999999999999925,-0.3600000000000001,0.9146666666666666,1.6935000000000002,0.95,2.1,CRITICAL
0.91,1.3,-0.010000000000000009,-0.20999999999999996,0.9035,1.5636666666666665,0.92,1.8,CRITICAL
1.12,1.39,0.22000000000000008,0.09999999999999987,0.9741666666666666,1.4118333333333335,1.15,1.8,CRITICAL
1.11,1.09,0.21000000000000008,-0.25,1.0816666666666668,1.4041666666666663,1.15,1.8,CRITICAL
1.07,1.88,-0.1499999999999999,0.5499999999999998,1.1129999999999998,1.206833333333333,1.22,1.88,CRITICAL
1.15,1.63,0.05999999999999983,0.5699999999999998,1.102666666666667,1.5666666666666667,1.15,2.12,CRITICAL
1.29,1.3,0.21999999999999997,-0.6699999999999999,1.182166666666667,1.6795,1.3,2.12,CRITICAL
1.26,2.26,0.10000000000000009,1.2799999999999998,1.306166666666667,1.6333333333333335,1.39,2.26,CRITICAL
1.26,1.97,-0.1100000000000001,0.17999999999999994,1.2745,2.1081666666666665,1.38,2.26,CRITICAL
1.28,1.61,0.030000000000000027,-0.6499999999999997,1.2451666666666665,1.9433333333333331,1.3,2.26,CRITICAL
1.39,1.46,0.1299999999999999,-0.5,1.3163333333333331,1.6398333333333333,1.43,1.96,CRITICAL
1.18,2.49,0.1399999999999999,1.2900000000000003,1.1886666666666668,1.6074999999999995,1.34,2.5,CRITICAL
1.22,2.56,-0.1100000000000001,1.19,1.2191666666666667,2.309833333333333,1.34,2.61,CRITICAL
1.14,2.62,-0.040000000000000036,0.1299999999999999,1.1965000000000001,2.5636666666666668,1.22,2.63,CRITICAL
1.06,2.44,-0.15999999999999992,-0.14000000000000012,1.1424999999999996,2.566666666666666,1.22,2.63,CRITICAL
1.04,2.12,-0.08999999999999986,-0.5099999999999998,1.0796666666666668,2.3905,1.13,2.63,CRITICAL
1.02,1.95,-0.050000000000000044,-0.4800000000000002,1.0458333333333336,2.1136666666666666,1.09,2.43,CRITICAL
1.03,1.69,-0.020000000000000018,-0.41999999999999993,1.0361666666666667,1.8981666666666668,1.06,2.11,CRITICAL
0.97,1.67,-0.08000000000000007,-0.27,1.023,1.7021666666666666,1.06,1.94,CRITICAL
0.94,1.71,-0.07000000000000006,0.020000000000000018,0.978,1.7171666666666667,1.02,2.06,CRITICAL
0.92,1.41,-0.04999999999999993,-0.26,0.9430000000000001,1.6888333333333334,0.98,2.06,CRITICAL
1.16,1.83,-0.010000000000000009,0.6800000000000002,1.2668333333333333,1.1858333333333335,1.39,1.83,CRITICAL
1.11,2.08,-0.17999999999999994,0.97,1.184666666666667,1.6005,1.3,2.08,CRITICAL
1.07,2.19,-0.07999999999999985,0.30000000000000004,1.1229999999999998,2.0705000000000005,1.17,2.23,CRITICAL
1.02,2.39,-0.10000000000000009,0.29000000000000004,1.0698333333333336,2.2365,1.12,2.39,CRITICAL
1.04,2.5,-0.020000000000000018,0.2799999999999998,1.0356666666666667,2.386833333333333,1.08,2.54,CRITICAL
0.99,2.41,-0.030000000000000027,0.010000000000000231,1.0176666666666667,2.477333333333333,1.05,2.54,CRITICAL
