timestamp,mq2,mq135
57.973,0.940,0.710
58.089,0.940,0.700
58.214,0.930,0.700
58.315,0.930,0.700
58.427,0.930,0.700
58.547,0.950,0.710
58.663,0.950,0.710
58.753,0.940,0.710
58.874,0.930,0.700
58.970,0.930,0.700
59.065,0.930,0.710
59.165,0.930,0.700
59.260,0.950,0.710
59.354,0.940,0.700
59.458,0.960,0.700
59.549,0.940,0.710
59.657,0.950,0.710
59.750,0.950,0.730
59.870,0.940,0.710
59.986,0.940,0.710
60.101,0.950,0.710
60.192,0.950,0.710
60.317,0.950,0.710
60.434,0.940,0.710
60.543,0.940,0.710
60.634,0.930,0.710
60.745,0.940,0.710
60.863,0.950,0.710
60.963,0.950,0.720
61.061,0.940,0.720
61.155,0.940,0.710
61.259,0.940,0.700
61.356,0.940,0.700
61.453,0.930,0.710
61.550,0.940,0.700
61.647,0.950,0.720
61.734,0.940,0.710
61.845,0.920,0.710
61.957,0.930,0.710
62.070,0.940,0.720
62.206,0.960,0.720
62.316,0.950,0.710
62.405,0.940,0.710
62.524,0.940,0.710
62.646,0.940,0.710
62.764,0.940,0.710
62.857,0.930,0.710
62.937,0.940,0.720
63.058,0.940,0.710
63.156,0.940,0.710
63.253,0.930,0.700
63.349,0.930,0.710
63.447,0.930,0.710
63.551,0.940,0.710
63.646,0.940,0.710
63.743,0.930,0.700
63.855,0.920,0.710
63.973,0.930,0.700
64.089,0.930,0.710
64.175,0.920,0.710
64.328,0.940,0.720
64.419,0.940,0.720
64.510,0.930,0.710
64.629,0.930,0.710
64.762,0.930,0.710
64.831,0.940,0.710
64.950,0.920,0.710
65.047,0.940,0.710
65.145,0.920,0.710
65.253,0.940,0.710
65.324,0.930,0.710
65.444,0.940,0.720
65.536,0.920,0.700
65.634,0.930,0.700
65.741,0.930,0.710
65.858,0.940,0.710
65.946,1.050,0.730
66.089,1.230,0.760
66.186,1.380,0.870
66.283,1.520,0.980
66.401,1.700,1.070
66.509,1.840,1.160
66.629,1.950,1.240
66.749,2.030,1.300
66.839,2.090,1.350
66.949,2.140,1.390
67.081,2.160,1.430
67.205,2.190,1.450
67.296,2.250,1.470
67.410,2.360,1.500
67.534,2.450,1.570
67.636,2.540,1.630
67.743,2.580,1.670
67.852,2.640,1.710
67.994,2.690,1.740
68.076,2.720,1.760
68.185,2.730,1.770
68.293,2.740,1.790
68.399,2.750,1.790
68.504,2.760,1.800
68.614,2.760,1.810
68.746,2.760,1.810
68.830,2.750,1.830
68.939,2.760,1.810
69.065,2.760,1.810
69.198,2.750,1.810
69.292,2.760,1.810
69.411,2.750,1.810
69.523,2.770,1.810
69.628,2.730,1.800
69.750,2.710,1.790
69.891,2.710,1.790
69.967,2.700,1.780
70.099,2.690,1.770
70.196,2.660,1.770
70.299,2.640,1.750
70.402,2.630,1.750
70.531,2.620,1.750
70.620,2.590,1.750
70.731,2.590,1.760
70.830,2.570,1.780
70.936,2.570,1.800
71.039,2.530,1.790
71.166,2.520,1.800
71.284,2.520,1.800
71.413,2.490,1.760
71.518,2.510,1.790
71.609,2.480,1.770
71.745,2.460,1.750
71.862,2.460,1.750
71.971,2.440,1.730
72.060,2.440,1.720
72.174,2.410,1.710
72.297,2.410,1.700
72.397,2.400,1.700
72.489,2.390,1.680
72.594,2.380,1.660
72.704,2.380,1.660
72.818,2.380,1.670
72.920,2.370,1.670
73.053,2.360,1.660
73.171,2.380,1.670
73.262,2.350,1.670
73.425,2.350,1.680
73.499,2.370,1.690
73.600,2.350,1.690
73.724,2.340,1.700
73.830,2.350,1.700
73.960,2.330,1.680
74.040,2.340,1.700
74.153,2.330,1.700
74.258,2.320,1.690
74.383,2.320,1.700
74.513,2.320,1.700
74.594,2.310,1.690
74.700,2.310,1.690
74.809,2.300,1.690
74.919,2.310,1.680
75.042,2.300,1.680
75.150,2.300,1.660
75.280,2.300,1.650
75.383,2.270,1.630
75.489,2.290,1.630
75.633,2.290,1.610
75.706,2.290,1.610
75.823,2.260,1.590
75.935,2.240,1.570
76.054,2.250,1.570
76.165,2.250,1.550
76.280,2.240,1.550
76.403,2.230,1.540
76.488,2.230,1.540
76.593,2.230,1.530
76.724,2.230,1.520
76.816,2.210,1.520
76.902,2.190,1.500
77.010,2.200,1.490
77.145,2.210,1.500
77.255,2.190,1.480
77.361,2.200,1.470
77.499,2.170,1.460
77.610,2.180,1.450
77.690,2.170,1.450
77.814,2.180,1.460
77.921,2.170,1.450
78.058,2.150,1.430
78.185,2.150,1.410
78.260,2.140,1.410
78.374,2.160,1.410
78.484,2.160,1.410
78.588,2.160,1.410
78.684,2.150,1.400
78.796,2.140,1.390
78.912,2.130,1.380
78.996,2.130,1.370
79.139,2.130,1.360
79.244,2.130,1.370
79.364,2.130,1.350
79.482,2.120,1.340
79.585,2.120,1.340
79.700,2.130,1.340
79.806,2.110,1.320
79.919,2.110,1.320
80.026,2.120,1.320
80.135,2.100,1.310
80.256,2.100,1.320
80.369,2.100,1.320
80.493,2.090,1.310
80.580,2.090,1.320
80.688,2.090,1.300
80.780,2.100,1.310
80.892,2.100,1.310
80.998,2.100,1.310
81.124,2.090,1.310
81.226,2.090,1.300
