timestamp,mq2,mq135
48.663,1.180,0.980
48.783,1.190,1.020
48.900,1.170,1.090
49.023,1.180,1.130
49.136,1.170,1.160
49.246,1.170,1.170
49.313,1.170,1.160
49.416,1.180,1.140
49.512,1.170,1.130
49.612,1.180,1.120
49.707,1.200,1.090
49.811,1.190,1.070
49.906,1.180,1.040
50.011,1.190,1.030
50.102,1.180,1.020
50.219,1.200,1.010
50.349,1.190,0.990
50.461,1.200,1.000
50.571,1.200,0.990
50.667,1.190,0.990
50.774,1.190,0.990
50.894,1.200,0.990
51.017,1.200,0.980
51.098,1.190,0.970
51.218,1.190,0.960
51.303,1.180,0.940
51.404,1.190,0.930
51.510,1.190,0.930
51.603,1.180,0.930
51.715,1.160,0.910
51.815,1.160,0.900
51.908,1.150,0.910
52.006,1.150,0.900
52.096,1.140,0.910
52.222,1.140,0.900
52.350,1.130,0.900
52.443,1.130,0.900
52.544,1.100,0.900
52.668,1.130,0.900
52.786,1.120,0.890
52.913,1.110,0.880
53.031,1.100,0.890
53.095,1.100,0.890
53.214,1.100,0.890
53.303,1.090,0.870
53.396,1.080,0.870
53.486,1.090,0.870
53.605,1.090,0.870
53.700,1.080,0.880
53.806,1.080,0.870
53.903,1.070,0.880
53.995,1.070,0.880
54.113,1.060,0.880
54.210,1.070,0.870
54.322,1.060,0.880
54.443,1.050,0.870
54.535,1.050,0.860
54.659,1.040,0.860
54.762,1.040,0.860
54.895,1.020,0.840
54.988,1.030,0.840
55.107,1.030,0.850
55.204,1.030,0.820
55.301,1.030,0.820
55.392,1.010,0.820
55.482,1.020,0.810
55.609,1.010,0.800
55.678,1.010,0.820
55.799,1.010,0.790
55.897,1.020,0.780
55.990,1.010,0.790
56.084,1.020,0.790
56.247,1.000,0.770
56.318,1.010,0.780
56.436,1.000,0.780
56.554,1.000,0.780
56.644,0.990,0.770
56.767,0.990,0.770
56.884,0.980,0.770
57.003,0.990,0.750
57.099,0.980,0.770
57.196,0.980,0.770
57.297,0.990,0.770
57.394,0.970,0.750
57.483,0.970,0.760
57.573,0.980,0.740
57.686,0.970,0.740
57.770,0.980,0.750
57.888,0.980,0.740
57.981,0.960,0.740
58.106,0.970,0.750
58.190,0.970,0.730
58.301,0.960,0.740
58.436,0.960,0.750
58.533,0.950,0.730
58.654,0.960,0.740
58.744,0.950,0.740
58.873,0.950,0.740
58.994,0.950,0.730
59.091,0.960,0.750
59.190,0.960,0.760
59.294,0.960,0.760
59.394,0.960,0.770
59.488,0.950,0.760
59.587,0.950,0.770
59.682,0.950,0.780
59.779,0.950,0.790
59.880,0.950,0.800
59.980,0.950,0.800
60.095,0.960,0.820
60.183,0.940,0.830
60.313,0.940,0.840
60.432,0.950,0.830
60.528,0.940,0.840
60.651,0.940,0.840
60.742,0.930,0.840
60.863,0.930,0.850
60.978,0.940,0.850
61.069,0.930,0.850
61.189,0.930,0.840
61.265,0.930,0.850
61.370,0.930,0.840
61.463,0.920,0.840
61.583,0.930,0.830
61.678,0.920,0.830
61.777,0.930,0.830
61.872,0.930,0.840
61.980,0.920,0.820
62.077,0.910,0.830
62.197,0.930,0.820
62.290,0.930,0.810
62.412,0.920,0.810
62.532,0.920,0.800
62.648,0.910,0.800
62.745,0.910,0.800
62.867,0.910,0.810
62.984,0.910,0.820
63.077,0.910,0.810
63.168,0.900,0.820
63.273,0.900,0.840
63.369,0.910,0.830
63.462,0.910,0.850
63.560,0.910,0.860
63.679,0.890,0.870
63.774,0.900,0.880
63.857,0.880,0.890
63.955,0.900,0.900
64.077,0.900,0.920
64.195,0.900,0.930
64.285,0.900,0.930
64.404,0.890,0.950
64.515,0.890,0.970
64.634,0.890,1.000
64.752,0.890,1.030
64.842,0.900,1.070
64.957,0.890,1.100
65.077,0.890,1.110
65.162,0.890,1.150
65.253,0.900,1.180
65.373,0.890,1.200
65.469,0.900,1.210
65.565,0.900,1.220
65.661,0.890,1.220
65.798,0.890,1.230
65.867,0.900,1.260
65.963,0.910,1.270
66.054,0.920,1.290
66.183,0.930,1.320
66.299,0.940,1.310
66.388,0.950,1.290
66.524,0.950,1.280
