timestamp,mq2,mq135
35.112,0.950,0.450
35.211,0.950,0.440
35.311,0.950,0.430
35.438,0.950,0.440
35.512,0.930,0.440
35.612,0.950,0.440
35.703,0.960,0.450
35.798,0.950,0.440
35.893,0.940,0.440
36.014,0.950,0.440
36.133,0.950,0.450
36.217,0.950,0.440
36.352,0.950,0.450
36.444,0.950,0.440
36.555,0.950,0.440
36.665,0.940,0.430
36.783,0.940,0.440
36.918,0.950,0.450
36.992,0.950,0.440
37.103,0.950,0.440
37.199,0.950,0.440
37.284,0.940,0.440
37.406,0.940,0.430
37.529,0.940,0.430
37.603,0.950,0.440
37.698,0.950,0.450
37.797,0.940,0.440
37.882,0.940,0.430
37.997,0.950,0.450
38.123,0.950,0.440
38.239,0.960,0.440
38.350,0.950,0.440
38.446,0.950,0.450
38.559,0.950,0.440
38.655,0.940,0.440
38.766,0.940,0.440
38.900,0.950,0.440
38.994,0.940,0.450
39.105,0.950,0.440
39.181,0.950,0.440
39.278,0.940,0.430
39.380,0.950,0.440
39.500,0.950,0.410
39.576,0.950,0.440
39.688,0.950,0.450
39.787,0.940,0.440
39.889,0.930,0.440
40.005,0.950,0.440
40.121,0.950,0.440
40.210,0.940,0.430
40.337,0.940,0.440
40.437,0.930,0.440
40.579,0.950,0.450
40.675,0.960,0.450
40.757,0.950,0.440
40.883,0.940,0.440
40.986,0.940,0.440
41.085,0.950,0.450
41.176,0.960,0.440
41.276,0.940,0.440
41.399,0.940,0.440
41.491,0.930,0.430
41.583,0.950,0.440
41.679,0.950,0.440
41.775,0.940,0.440
41.871,0.940,0.440
41.992,0.940,0.430
42.084,0.940,0.440
42.197,0.950,0.440
42.310,0.940,0.450
42.456,0.950,0.440
42.519,0.950,0.450
42.638,0.950,0.450
42.786,0.950,0.440
42.886,0.940,0.440
42.986,0.940,0.440
43.072,0.960,0.440
43.171,0.940,0.440
43.252,0.940,0.440
43.379,0.950,0.440
43.477,0.940,0.440
43.585,0.930,0.440
43.668,0.940,0.440
43.764,0.950,0.440
43.860,0.950,0.430
43.991,0.940,0.430
44.084,0.940,0.430
44.199,0.940,0.450
44.311,0.940,0.430
44.423,0.930,0.440
44.543,0.940,0.440
44.629,0.940,0.440
44.781,0.940,0.440
44.862,0.940,0.430
44.988,0.960,0.440
45.084,0.940,0.440
45.183,0.940,0.440
45.266,0.940,0.440
45.377,0.960,0.450
45.464,0.940,0.430
45.554,0.950,0.450
45.670,0.940,0.440
45.770,0.940,0.430
45.868,0.940,0.440
45.975,0.940,0.440
46.086,0.950,0.440
46.195,0.940,0.440
46.287,0.950,0.440
46.426,0.950,0.440
46.530,0.950,0.440
46.646,0.940,0.430
46.740,0.950,0.450
46.861,0.940,0.440
46.977,0.940,0.440
47.072,0.940,0.440
47.214,0.950,0.450
47.290,0.950,0.440
47.352,0.940,0.430
47.463,0.940,0.440
47.562,0.940,0.440
47.656,0.940,0.440
47.749,0.950,0.440
47.866,0.940,0.440
47.951,0.940,0.440
48.075,0.940,0.440
48.190,0.950,0.440
48.299,0.950,0.450
48.419,0.940,0.440
48.536,0.950,0.440
48.625,0.950,0.440
48.743,0.940,0.440
48.858,0.940,0.440
48.952,0.940,0.440
49.045,0.940,0.450
49.143,0.950,0.450
49.259,0.950,0.450
49.356,0.940,0.440
49.459,0.950,0.440
49.546,0.950,0.440
49.641,0.950,0.440
49.737,0.930,0.430
49.873,0.940,0.430
49.967,0.950,0.440
50.080,0.950,0.440
50.185,0.950,0.440
50.270,0.950,0.440
50.430,0.950,0.440
50.515,0.950,0.440
50.634,0.950,0.440
50.751,0.950,0.450
50.867,0.950,0.440
50.963,0.950,0.440
51.052,0.940,0.440
51.131,0.940,0.440
51.259,0.940,0.450
51.352,0.930,0.430
51.450,0.950,0.440
51.543,0.940,0.440
51.634,0.960,0.430
51.731,0.940,0.440
51.840,0.950,0.440
51.951,0.950,0.440
52.049,0.940,0.440
52.159,0.950,0.430
52.274,0.940,0.450
52.419,0.940,0.440
52.516,0.940,0.440
52.600,0.940,0.430
52.720,0.950,0.440
52.823,0.950,0.450
52.954,0.950,0.440
53.035,0.950,0.440
53.120,0.940,0.440
53.243,0.940,0.440
53.319,0.950,0.440
53.446,0.940,0.440
53.519,0.940,0.440
53.636,0.940,0.440
53.736,0.940,0.440
53.834,0.940,0.440
53.944,0.960,0.440
54.057,0.950,0.440
54.151,0.940,0.440
54.282,0.950,0.440
54.388,0.940,0.440
54.521,0.940,0.430
54.597,0.950,0.440
54.724,0.950,0.430
54.841,0.940,0.440
54.975,0.940,0.440
55.030,0.940,0.440
55.115,0.940,0.440
55.240,0.940,0.440
55.317,0.940,0.440
55.428,0.950,0.440
55.525,0.950,0.440
55.631,0.950,0.450
55.701,0.940,0.430
55.825,0.940,0.440
55.948,0.950,0.440
56.028,0.950,0.450
56.154,0.950,0.450
56.305,0.950,0.440
56.409,0.950,0.440
56.506,0.950,0.440
56.587,0.950,0.450
56.746,0.940,0.450
56.838,0.950,0.450
56.938,0.950,0.450
57.027,0.940,0.430
57.149,0.940,0.430
57.216,0.940,0.430
57.310,0.950,0.450
57.410,0.940,0.440
57.512,0.940,0.440
57.624,0.950,0.450
57.723,0.950,0.450
57.819,0.940,0.440
57.936,0.940,0.440
58.026,0.930,0.440
58.146,0.950,0.430
58.276,0.950,0.440
58.383,0.940,0.440
58.476,0.950,0.440
58.599,0.950,0.440
58.691,0.940,0.450
58.814,0.940,0.440
58.933,0.940,0.430
59.024,0.950,0.450
59.118,0.940,0.430
59.193,0.940,0.440
59.310,0.940,0.440
59.400,0.950,0.450
59.519,0.950,0.450
59.614,0.940,0.440
59.695,0.950,0.430
59.791,0.950,0.430
59.901,0.940,0.440
60.012,0.930,0.440
60.116,0.940,0.440
60.263,0.940,0.440
60.352,0.940,0.450
60.470,0.940,0.430
60.588,0.940,0.430
60.711,0.940,0.430
60.798,0.940,0.440
60.918,0.930,0.430
61.019,0.940,0.430
61.115,0.940,0.430
61.212,0.950,0.440
61.312,0.940,0.430
61.409,0.940,0.430
61.505,0.940,0.440
61.584,0.940,0.430
61.698,0.940,0.440
61.795,0.940,0.430
61.891,0.950,0.440
62.002,0.950,0.440
62.135,0.930,0.440
62.254,0.950,0.440
62.358,0.950,0.440
62.453,0.950,0.450
62.568,0.950,0.450
62.676,0.950,0.440
62.814,0.950,0.440
62.912,0.950,0.440
62.988,0.950,0.440
63.110,0.940,0.440
63.208,0.930,0.430
63.306,0.950,0.440
63.409,0.950,0.450
63.486,0.940,0.440
63.586,0.930,0.440
63.687,0.940,0.440
63.769,0.940,0.450
63.924,0.940,0.440
64.020,0.940,0.430
64.102,0.940,0.430
64.222,0.940,0.440
64.333,0.930,0.440
64.446,0.950,0.440
64.573,0.950,0.440
64.668,0.950,0.440
64.781,0.950,0.440
64.881,0.950,0.450
64.996,0.950,0.440
65.089,0.940,0.440
65.189,0.930,0.440
65.273,0.940,0.430
65.393,0.940,0.440
65.484,0.930,0.450
65.593,0.940,0.440
65.683,0.940,0.440
65.781,0.940,0.440
65.903,0.940,0.440
66.013,0.940,0.430
66.111,0.930,0.430
66.221,0.940,0.430
66.325,0.940,0.430
66.450,0.930,0.430
66.546,0.940,0.430
66.660,0.940,0.440
66.786,0.940,0.440
66.866,0.930,0.440
66.996,0.940,0.430
67.096,0.940,0.440
67.196,0.930,0.440
67.290,0.950,0.440
67.384,0.940,0.430
67.490,0.940,0.440
67.580,0.940,0.430
67.676,0.950,0.440
67.809,0.950,0.450
67.903,0.950,0.440
67.996,0.940,0.460
68.130,0.940,0.440
68.227,0.950,0.440
68.339,0.940,0.450
68.430,0.940,0.440
68.570,0.940,0.440
68.667,0.940,0.440
68.790,0.940,0.440
68.869,0.940,0.440
68.965,0.940,0.450
69.084,0.940,0.440
69.181,0.930,0.430
69.278,0.930,0.430
69.371,0.950,0.440
69.471,0.950,0.440
69.566,0.950,0.440
69.656,0.940,0.440
69.777,0.940,0.440
69.892,0.950,0.440
70.002,0.950,0.450
70.083,0.950,0.440
70.214,0.950,0.440
70.326,0.950,0.440
70.420,0.950,0.460
70.530,0.940,0.440
70.652,0.940,0.430
70.759,0.940,0.440
70.880,0.940,0.440
70.975,0.940,0.440
71.078,0.950,0.450
71.175,0.930,0.450
71.276,0.940,0.440
71.358,0.940,0.430
71.461,0.950,0.440
71.558,0.930,0.420
71.654,0.940,0.440
71.736,0.950,0.440
71.848,0.940,0.440
71.976,0.920,0.430
72.088,0.930,0.430
72.218,0.940,0.430
72.305,0.940,0.430
72.426,0.920,0.430
72.549,0.940,0.440
72.631,0.940,0.430
72.741,0.940,0.440
72.863,0.950,0.440
72.965,0.940,0.430
73.053,0.940,0.440
73.172,0.940,0.440
73.266,0.960,0.440
73.366,0.940,0.440
73.459,0.940,0.440
73.550,0.940,0.430
73.653,0.940,0.440
73.753,0.950,0.440
73.866,0.950,0.440
73.952,0.940,0.440
74.087,0.950,0.440
74.208,0.940,0.440
74.286,0.940,0.430
74.421,0.940,0.440
74.542,0.950,0.440
74.630,0.940,0.440
74.750,0.950,0.440
74.831,0.940,0.450
74.949,0.930,0.430
75.045,0.940,0.430
75.124,0.940,0.450
75.252,0.940,0.440
75.348,0.940,0.430
75.434,0.950,0.450
75.532,0.950,0.440
75.656,0.940,0.440
75.736,0.940,0.440
75.847,0.950,0.440
75.967,0.950,0.450
76.063,0.960,0.440
76.175,0.950,0.440
76.303,0.940,0.450
76.398,0.940,0.440
76.517,0.940,0.430
76.644,0.940,0.440
76.723,0.940,0.440
76.855,0.940,0.440
76.951,0.930,0.440
77.050,0.950,0.440
77.144,0.940,0.430
77.239,0.940,0.440
77.351,0.920,0.400
77.446,0.950,0.440
77.540,0.940,0.430
77.631,0.920,0.430
77.743,0.940,0.440
77.857,0.950,0.440
77.959,0.940,0.440
78.059,0.940,0.430
78.179,0.930,0.440
78.273,0.940,0.440
78.408,0.950,0.440
78.526,0.950,0.460
78.615,0.950,0.450
78.716,0.950,0.450
78.841,0.940,0.430
78.940,0.960,0.450
79.041,0.930,0.430
79.135,0.950,0.440
79.229,0.940,0.440
79.340,0.950,0.440
79.443,0.930,0.440
79.532,0.940,0.430
79.626,0.940,0.430
79.705,0.940,0.460
79.830,0.940,0.430
79.959,0.940,0.430
80.076,0.950,0.430
80.167,0.940,0.440
80.265,0.940,0.440
80.409,0.940,0.440
80.496,0.940,0.430
80.653,0.940,0.430
80.720,0.940,0.430
80.834,0.940,0.440
80.926,0.950,0.440
81.041,0.950,0.430
81.116,0.940,0.440
81.233,0.940,0.440
81.320,0.930,0.440
81.436,0.940,0.450
81.528,0.940,0.440
81.621,0.940,0.440
81.723,0.930,0.440
81.836,0.940,0.450
81.926,0.940,0.440
82.050,0.940,0.440
82.179,0.940,0.430
82.291,0.940,0.430
82.367,0.950,0.440
82.508,0.940,0.440
82.588,0.940,0.440
82.700,0.930,0.430
82.828,0.930,0.430
82.932,0.950,0.440
83.030,0.920,0.440
83.124,0.950,0.440
83.217,0.930,0.430
83.300,0.940,0.430
83.428,0.940,0.440
83.511,0.940,0.450
83.590,0.940,0.450
83.719,0.930,0.440
83.827,0.950,0.440
83.943,0.950,0.440
84.047,0.950,0.440
84.141,0.940,0.440
84.253,0.940,0.440
84.385,0.940,0.430
84.502,0.950,0.440
84.602,0.940,0.450
84.719,0.940,0.450
84.835,0.930,0.450
84.927,0.940,0.440
85.036,0.950,0.450
85.102,0.930,0.430
85.202,0.940,0.430
85.297,0.930,0.430
85.412,0.940,0.430
85.502,0.940,0.450
85.598,0.930,0.430
85.693,0.940,0.430
85.820,0.940,0.430
85.915,0.940,0.440
86.018,0.940,0.430
86.145,0.940,0.430
86.257,0.930,0.440
86.384,0.940,0.440
86.471,0.940,0.440
86.599,0.940,0.440
86.697,0.950,0.450
86.790,0.940,0.430
86.901,0.950,0.440
87.013,0.930,0.430
87.100,0.920,0.440
87.212,0.940,0.450
87.291,0.950,0.450
87.406,0.940,0.430
87.507,0.940,0.440
87.604,0.940,0.430
87.699,0.950,0.450
87.809,0.950,0.440
87.905,0.940,0.430
88.028,0.940,0.440
88.148,0.950,0.430
88.262,0.950,0.440
88.382,0.940,0.440
88.484,0.950,0.440
88.574,0.950,0.440
88.695,0.940,0.440
88.811,0.950,0.440
88.909,0.940,0.430
89.000,0.950,0.440
89.094,0.920,0.440
89.199,0.940,0.430
89.275,0.940,0.440
89.380,0.940,0.440
89.479,0.950,0.450
89.593,0.940,0.430
89.689,0.940,0.430
89.799,0.940,0.440
89.910,0.940,0.440
90.032,0.950,0.440
90.121,0.940,0.450
90.234,0.940,0.430
90.355,0.940,0.440
90.475,0.940,0.440
90.571,0.940,0.440
90.699,0.940,0.440
90.802,0.940,0.440
90.900,0.940,0.440
90.993,0.940,0.450
91.089,0.940,0.440
91.167,0.940,0.430
91.302,0.930,0.440
91.382,0.950,0.450
91.477,0.930,0.440
91.575,0.940,0.440
91.666,0.940,0.440
91.811,0.930,0.440
91.900,0.940,0.440
92.020,0.940,0.430
92.140,0.940,0.430
92.218,0.940,0.440
92.340,0.940,0.430
92.468,0.950,0.440
92.574,0.950,0.450
92.669,0.940,0.440
92.796,0.940,0.440
92.894,0.950,0.440
92.985,0.940,0.440
93.081,0.940,0.430
93.174,0.940,0.440
93.269,0.940,0.440
93.380,0.940,0.440
93.467,0.950,0.440
93.577,0.940,0.430
93.673,0.940,0.430
93.768,0.940,0.450
93.911,0.940,0.430
94.001,0.950,0.440
94.111,0.950,0.440
94.222,0.950,0.440
94.350,0.940,0.450
94.453,0.930,0.430
94.550,0.930,0.430
94.661,0.930,0.430
94.773,0.930,0.440
94.879,0.950,0.430
94.969,0.940,0.440
95.069,0.940,0.440
95.151,0.930,0.430
95.269,0.940,0.440
95.381,0.930,0.450
95.470,0.950,0.440
95.572,0.940,0.440
95.688,0.940,0.440
95.803,0.930,0.430
95.893,0.930,0.440
96.004,0.930,0.430
96.103,0.940,0.430
96.231,0.920,0.430
96.324,0.940,0.430
96.452,0.940,0.440
96.563,0.940,0.430
96.666,0.930,0.440
96.749,0.940,0.430
96.855,0.940,0.440
96.965,0.940,0.430
97.062,0.940,0.430
97.171,0.940,0.440
97.246,0.930,0.440
97.358,0.940,0.440
97.453,0.940,0.440
97.578,0.950,0.440
97.646,0.930,0.400
97.765,0.950,0.450
97.889,0.950,0.440
97.968,0.950,0.440
98.096,0.950,0.440
98.219,0.950,0.430
98.356,0.940,0.440
98.445,0.940,0.440
98.532,0.950,0.440
98.670,0.930,0.440
98.767,0.940,0.440
98.867,0.950,0.450
98.958,0.940,0.440
99.058,0.940,0.440
99.161,0.940,0.440
99.263,0.950,0.440
99.360,0.940,0.430
99.436,0.940,0.440
99.553,0.940,0.440
99.633,0.950,0.440
99.780,0.940,0.440
99.865,0.930,0.430
99.967,0.940,0.430
100.088,0.960,0.430
100.193,0.940,0.430
100.316,0.940,0.440
100.435,0.940,0.440
100.543,0.940,0.440
100.639,0.950,0.440
100.749,0.950,0.440
100.845,0.940,0.440
100.932,0.940,0.440
101.058,0.950,0.440
101.154,0.930,0.440
101.251,0.940,0.440
101.355,0.950,0.440
101.449,0.950,0.440
101.539,0.940,0.430
101.648,0.940,0.430
101.765,0.950,0.430
101.867,0.940,0.440
101.987,0.950,0.440
102.080,0.930,0.440
102.203,0.940,0.440
102.317,0.940,0.440
102.407,0.940,0.440
102.518,0.940,0.440
102.626,0.940,0.440
102.753,0.940,0.430
102.849,0.940,0.440
102.945,0.940,0.430
103.037,0.950,0.440
103.127,0.940,0.430
103.242,0.940,0.440
103.348,0.950,0.440
103.442,0.950,0.440
103.534,0.940,0.440
103.636,0.940,0.430
103.753,0.940,0.440
103.853,0.920,0.440
103.974,0.940,0.440
104.093,0.940,0.440
104.186,0.930,0.440
104.308,0.940,0.430
104.400,0.940,0.430
104.534,0.940,0.440
104.639,0.950,0.430
104.735,0.940,0.430
104.830,0.930,0.440
104.937,0.930,0.440
105.033,0.940,0.440
105.134,0.940,0.440
105.245,0.940,0.440
105.309,0.940,0.440
105.436,0.940,0.430
105.535,0.950,0.440
105.638,0.950,0.450
105.719,0.940,0.440
105.836,0.940,0.440
105.970,0.940,0.430
106.052,0.940,0.440
106.171,0.930,0.430
106.281,0.940,0.430
106.397,0.940,0.440
106.524,0.940,0.430
106.630,0.930,0.430
106.718,0.940,0.440
106.812,0.940,0.430
106.924,0.940,0.440
107.024,0.950,0.440
107.118,0.940,0.430
107.235,0.940,0.430
107.314,0.940,0.440
107.398,0.940,0.440
107.525,0.950,0.440
107.627,0.940,0.430
107.744,0.950,0.430
107.837,0.940,0.430
107.963,0.940,0.440
108.044,0.940,0.440
108.169,0.940,0.430
108.275,0.940,0.440
108.387,0.940,0.440
108.498,0.930,0.440
108.625,0.940,0.440
108.719,0.940,0.430
108.808,0.940,0.440
108.914,0.940,0.440
109.025,0.950,0.440
109.120,0.940,0.430
109.209,0.940,0.430
109.311,0.940,0.440
109.415,0.960,0.450
109.494,0.930,0.440
109.605,0.940,0.430
109.701,0.950,0.430
109.813,0.950,0.440
109.949,0.950,0.440
110.045,0.950,0.440
110.172,0.950,0.440
110.287,0.940,0.440
110.387,0.930,0.440
110.498,0.940,0.440
110.609,0.940,0.450
110.720,0.930,0.430
110.821,0.940,0.440
110.918,0.940,0.440
111.014,0.950,0.450
111.109,0.940,0.430
111.207,0.940,0.430
111.285,0.940,0.430
111.410,0.930,0.440
111.484,0.940,0.430
111.609,0.950,0.440
111.694,0.940,0.430
111.815,0.940,0.430
111.944,0.940,0.440
112.033,0.920,0.430
112.145,0.950,0.440
112.258,0.940,0.440
112.385,0.940,0.430
112.506,0.930,0.430
112.600,0.940,0.440
112.709,0.940,0.450
112.805,0.940,0.430
112.901,0.940,0.440
112.998,0.940,0.440
113.115,0.920,0.440
113.195,0.950,0.440
113.306,0.940,0.450
113.401,0.940,0.440
113.498,0.940,0.430
113.588,0.940,0.440
113.718,0.950,0.440
113.806,0.940,0.460
113.917,0.950,0.450
114.027,0.950,0.440
114.145,0.940,0.430
114.265,0.950,0.440
114.387,0.940,0.440
114.478,0.940,0.440
114.596,0.940,0.440
114.714,0.940,0.410
114.780,0.940,0.450
114.904,0.950,0.440
115.002,0.940,0.430
115.100,0.940,0.440
115.191,0.940,0.440
115.280,0.940,0.440
115.388,0.950,0.440
115.493,0.930,0.430
115.565,0.940,0.430
115.689,0.950,0.440
115.819,0.950,0.450
115.920,0.950,0.440
116.036,0.950,0.440
116.136,0.940,0.440
116.253,0.930,0.430
116.353,0.940,0.440
116.487,0.950,0.440
116.603,0.930,0.440
116.669,0.940,0.440
116.773,0.940,0.440
116.895,0.950,0.440
116.991,0.940,0.440
117.087,0.940,0.440
117.185,0.940,0.440
117.288,0.940,0.430
117.386,0.950,0.440
117.486,0.940,0.450
117.573,0.940,0.430
117.701,0.940,0.440
117.789,0.940,0.440
117.898,0.950,0.440
118.025,0.940,0.430
118.151,0.940,0.430
118.231,0.940,0.440
118.352,0.940,0.440
118.479,0.940,0.440
118.610,0.940,0.430
118.669,0.950,0.430
118.790,0.930,0.440
118.884,0.950,0.440
118.972,0.950,0.440
119.066,0.940,0.430
119.185,0.940,0.440
119.279,0.940,0.440
119.375,0.950,0.440
119.468,0.940,0.440
119.578,0.940,0.430
119.692,0.940,0.440
119.785,0.940,0.440
119.898,0.940,0.440
120.017,0.950,0.440
120.127,0.950,0.440
120.255,0.950,0.440
120.388,0.950,0.450
120.447,0.940,0.440
120.562,0.950,0.440
120.705,0.950,0.440
120.767,0.930,0.440
120.878,0.940,0.440
120.972,0.940,0.440
121.053,0.950,0.440
121.178,0.950,0.440
121.271,0.930,0.430
121.384,0.930,0.430
121.478,0.940,0.430
121.574,0.930,0.440
121.663,0.950,0.440
121.797,0.940,0.430
121.913,0.940,0.430
122.007,0.940,0.430
