timestamp,mq2,mq135
119.768,0.900,0.750
119.861,0.910,0.750
119.958,0.910,0.750
120.050,0.910,0.760
120.142,0.900,0.740
120.263,0.890,0.750
120.345,0.900,0.740
120.455,0.900,0.750
120.590,0.900,0.760
120.683,0.910,0.750
120.801,0.900,0.760
120.922,0.890,0.750
121.012,0.900,0.750
121.122,0.910,0.750
121.253,0.900,0.750
121.368,0.900,0.760
121.464,0.900,0.740
121.563,0.900,0.750
121.659,0.900,0.750
121.757,0.910,0.760
121.853,0.900,0.740
121.945,0.900,0.750
122.036,0.900,0.750
122.159,0.890,0.750
122.254,0.890,0.750
122.368,0.910,0.760
122.450,0.900,0.740
122.573,0.900,0.750
122.677,0.890,0.760
122.799,0.900,0.750
122.891,0.900,0.760
123.025,0.900,0.750
123.115,0.900,0.740
123.236,0.900,0.740
123.345,0.900,0.750
123.462,0.900,0.740
123.559,0.900,0.750
123.653,0.910,0.740
123.749,0.900,0.760
123.846,0.890,0.750
123.942,0.900,0.750
124.039,0.900,0.740
124.149,0.910,0.740
124.244,0.900,0.750
124.325,0.910,0.750
124.440,0.910,0.750
124.569,0.910,0.750
124.660,0.910,0.740
124.778,0.890,0.750
124.933,0.910,0.760
125.011,0.900,0.750
125.130,0.910,0.750
125.226,0.900,0.750
125.330,0.910,0.750
125.451,0.920,0.750
125.545,0.910,0.750
125.633,0.910,0.750
125.726,0.900,0.750
125.845,0.910,0.750
125.942,0.900,0.750
126.043,0.910,0.760
126.139,0.900,0.740
126.240,0.900,0.750
126.340,0.900,0.750
126.429,0.900,0.740
126.557,0.900,0.750
126.674,0.890,0.750
126.765,0.910,0.740
126.884,0.900,0.750
127.003,0.910,0.760
127.123,0.910,0.750
127.215,0.910,0.760
127.344,0.910,0.740
127.440,0.910,0.750
127.550,0.910,0.750
127.643,0.900,0.750
127.739,0.900,0.750
127.837,0.900,0.740
127.930,0.900,0.740
128.024,0.910,0.740
128.113,0.910,0.760
128.221,0.890,0.740
128.310,0.920,0.750
128.425,0.910,0.750
128.585,0.910,0.750
128.653,0.910,0.750
128.759,0.900,0.750
128.875,0.900,0.750
129.000,0.900,0.740
129.091,0.900,0.750
129.215,0.900,0.750
129.319,0.900,0.750
129.437,0.890,0.740
129.533,0.900,0.740
129.630,0.910,0.750
129.731,0.910,0.750
129.828,0.880,0.750
129.920,0.900,0.750
130.056,0.900,0.750
130.118,0.900,0.750
130.218,0.910,0.740
130.318,0.910,0.750
130.440,0.900,0.750
130.530,0.900,0.740
130.671,0.910,0.740
130.770,0.900,0.750
130.861,0.890,0.740
130.984,0.900,0.750
131.103,0.900,0.750
131.222,0.900,0.740
131.332,0.890,0.740
131.427,0.910,0.750
131.524,0.900,0.750
131.624,0.900,0.750
131.718,0.900,0.750
131.810,0.900,0.750
131.900,0.900,0.750
131.998,0.890,0.740
132.118,0.890,0.740
132.237,0.900,0.750
132.320,0.900,0.750
132.409,0.900,0.750
132.533,0.910,0.740
132.675,0.900,0.760
132.772,0.910,0.750
132.864,0.900,0.740
132.997,0.910,0.750
133.096,0.900,0.760
133.190,0.890,0.750
133.315,0.890,0.750
133.411,0.890,0.740
133.500,0.900,0.750
133.623,0.890,0.750
133.730,0.890,0.750
133.799,0.890,0.750
133.915,0.910,0.750
134.006,0.890,0.740
134.096,0.900,0.740
134.215,0.890,0.740
134.311,0.890,0.740
134.405,0.900,0.760
134.514,0.910,0.750
134.633,0.900,0.750
134.750,0.900,0.740
134.871,0.900,0.750
134.963,0.900,0.750
135.084,0.900,0.740
135.247,0.900,0.740
135.315,0.890,0.750
135.412,0.900,0.750
135.506,0.890,0.740
135.610,0.900,0.740
135.708,0.900,0.750
135.807,0.900,0.740
135.926,0.900,0.750
135.998,0.890,0.740
136.098,0.900,0.740
136.194,0.900,0.740
136.290,0.910,0.750
136.433,0.890,0.740
136.525,0.900,0.750
136.646,0.890,0.750
136.739,0.900,0.750
136.858,0.910,0.750
136.975,0.920,0.760
137.074,0.900,0.740
137.195,0.910,0.750
137.313,0.910,0.750
137.410,0.900,0.740
137.506,0.900,0.750
137.603,0.910,0.750
137.699,0.890,0.740
137.817,0.890,0.750
137.883,0.900,0.750
138.003,0.900,0.760
138.103,0.900,0.750
138.199,0.900,0.750
138.283,0.890,0.740
138.399,0.910,0.750
138.503,0.900,0.750
138.621,0.900,0.750
138.742,0.910,0.740
138.853,0.910,0.750
138.971,0.910,0.750
139.075,0.900,0.770
139.194,0.890,0.740
139.294,0.900,0.740
139.384,0.910,0.750
139.502,0.890,0.740
139.584,0.890,0.740
139.700,0.880,0.760
139.796,0.900,0.740
139.892,0.900,0.750
139.979,0.900,0.750
140.098,0.890,0.740
140.193,0.900,0.750
140.284,0.900,0.750
140.396,0.890,0.740
140.515,0.910,0.750
140.606,0.910,0.750
140.736,0.900,0.760
140.830,0.900,0.750
140.942,0.910,0.750
141.057,0.910,0.750
141.179,0.900,0.750
141.277,0.910,0.750
141.396,0.890,0.740
141.495,0.890,0.750
141.574,0.900,0.750
141.694,0.910,0.740
141.789,0.910,0.750
141.884,0.900,0.750
141.981,0.900,0.750
142.074,0.900,0.750
142.199,0.900,0.740
142.264,0.910,0.750
142.385,0.890,0.750
142.505,0.900,0.750
142.622,0.910,0.760
142.712,0.920,0.760
142.853,0.920,0.750
142.956,0.910,0.740
143.055,0.900,0.750
143.174,0.910,0.750
143.269,0.910,0.720
143.371,0.900,0.750
143.474,0.900,0.750
143.566,0.910,0.740
143.689,0.910,0.740
143.783,0.910,0.750
143.875,0.900,0.750
143.970,0.900,0.750
144.061,0.900,0.750
144.166,0.910,0.750
144.257,0.910,0.740
144.372,0.900,0.740
144.492,0.900,0.750
144.611,0.910,0.740
144.756,0.910,0.750
144.824,0.920,0.760
144.946,0.920,0.740
145.063,0.910,0.750
145.160,0.920,0.750
145.278,0.910,0.740
145.415,0.910,0.750
145.486,0.910,0.750
145.572,0.900,0.760
145.664,0.910,0.750
145.765,0.900,0.750
145.853,0.910,0.740
145.974,0.910,0.740
146.069,0.910,0.750
146.166,0.900,0.740
146.266,0.920,0.750
146.388,0.910,0.740
146.476,0.910,0.740
146.599,0.910,0.740
146.722,0.900,0.750
146.818,0.900,0.750
146.935,0.910,0.750
147.054,0.900,0.740
147.146,0.910,0.750
147.264,0.910,0.750
147.364,0.900,0.740
147.455,0.910,0.750
147.575,0.920,0.750
147.671,0.900,0.750
147.750,0.910,0.750
147.869,0.910,0.750
147.973,0.910,0.730
148.068,0.900,0.750
148.164,0.910,0.750
148.260,0.920,0.750
148.379,0.900,0.750
148.470,0.900,0.750
148.591,0.900,0.740
148.710,0.900,0.740
148.802,0.900,0.740
148.919,0.910,0.750
149.040,0.920,0.760
149.159,0.910,0.740
149.305,0.910,0.750
149.353,0.920,0.760
149.470,0.910,0.750
149.566,0.920,0.750
149.660,0.900,0.740
149.755,0.900,0.740
149.859,0.920,0.750
149.963,0.910,0.740
150.037,0.920,0.750
150.157,0.900,0.750
150.242,0.900,0.740
150.365,0.920,0.760
150.485,0.910,0.750
150.574,0.910,0.750
150.695,0.910,0.750
150.818,0.900,0.750
150.908,0.900,0.740
151.031,0.910,0.750
151.149,0.900,0.750
151.250,0.910,0.750
151.342,0.910,0.740
151.450,0.900,0.750
151.540,0.910,0.750
151.656,0.910,0.750
151.751,0.900,0.740
151.834,0.910,0.740
151.953,0.900,0.750
152.049,0.910,0.740
152.146,0.910,0.740
152.243,0.900,0.730
152.365,0.910,0.750
152.469,0.910,0.750
152.587,0.900,0.740
152.685,0.900,0.740
152.841,0.900,0.750
152.912,0.910,0.750
153.031,0.910,0.750
153.124,0.910,0.740
153.249,0.910,0.750
153.341,0.900,0.750
153.457,0.900,0.740
153.549,0.910,0.750
153.647,0.910,0.740
153.730,0.910,0.740
153.848,0.920,0.750
153.942,0.910,0.750
154.035,0.910,0.750
154.125,0.920,0.740
154.244,0.910,0.730
154.344,0.910,0.750
154.463,0.920,0.750
154.580,0.930,0.760
154.674,0.920,0.740
154.805,0.920,0.740
154.897,0.920,0.740
155.035,0.930,0.750
155.116,0.930,0.750
155.238,0.920,0.750
155.342,0.920,0.760
155.436,0.920,0.740
155.526,0.930,0.750
155.666,0.920,0.740
155.753,0.930,0.750
155.820,0.920,0.740
155.942,0.920,0.750
156.035,0.930,0.740
156.127,0.930,0.750
156.235,0.930,0.760
156.350,0.930,0.750
156.440,0.930,0.750
156.565,0.930,0.750
156.684,0.920,0.750
156.774,0.920,0.740
156.904,0.920,0.750
157.021,0.940,0.750
157.118,0.940,0.750
157.224,0.930,0.750
157.344,0.940,0.750
157.440,0.940,0.750
157.536,0.940,0.750
157.634,0.940,0.750
157.729,0.940,0.740
157.821,0.950,0.740
157.914,0.960,0.750
158.031,0.970,0.750
158.125,0.960,0.750
158.250,0.970,0.740
158.345,0.990,0.750
158.437,1.000,0.750
158.557,1.000,0.740
158.682,1.010,0.740
158.780,1.030,0.760
158.901,1.040,0.740
158.993,1.030,0.750
159.117,1.050,0.740
159.235,1.070,0.750
159.316,1.060,0.750
159.437,1.060,0.740
159.557,1.070,0.750
159.625,1.070,0.750
159.724,1.080,0.740
159.809,1.090,0.750
159.927,1.090,0.740
160.022,1.090,0.750
160.120,1.090,0.740
160.203,1.090,0.750
160.315,1.100,0.740
160.436,1.090,0.740
160.561,1.100,0.740
160.660,1.110,0.730
160.769,1.100,0.750
160.909,1.130,0.750
161.006,1.130,0.750
161.096,1.120,0.750
161.220,1.130,0.740
161.310,1.130,0.750
161.429,1.140,0.740
161.521,1.150,0.740
161.644,1.160,0.740
161.710,1.150,0.740
161.800,1.160,0.740
161.920,1.170,0.750
162.048,1.190,0.740
162.115,1.190,0.760
162.207,1.160,0.750
162.328,1.200,0.750
162.421,1.220,0.750
162.540,1.220,0.770
162.670,1.240,0.780
162.770,1.240,0.800
162.889,1.260,0.810
162.985,1.250,0.810
163.105,1.250,0.810
163.224,1.270,0.820
163.331,1.280,0.830
163.424,1.280,0.820
163.524,1.270,0.820
163.619,1.280,0.830
163.716,1.300,0.810
163.813,1.290,0.820
163.905,1.310,0.830
163.992,1.300,0.830
164.110,1.300,0.830
164.237,1.310,0.820
164.304,1.310,0.840
164.421,1.320,0.830
164.544,1.310,0.820
164.663,1.270,0.830
164.760,1.310,0.830
164.880,1.290,0.830
164.974,1.290,0.830
165.096,1.280,0.820
165.215,1.280,0.830
165.307,1.270,0.830
165.404,1.270,0.830
165.501,1.270,0.830
165.592,1.260,0.850
165.689,1.250,0.840
165.808,1.240,0.830
165.917,1.240,0.840
165.985,1.230,0.850
166.083,1.230,0.850
166.205,1.220,0.840
166.316,1.220,0.840
166.430,1.210,0.840
166.519,1.200,0.850
166.632,1.200,0.840
166.756,1.190,0.860
166.874,1.200,0.860
166.964,1.200,0.860
167.085,1.190,0.850
167.205,1.180,0.860
167.310,1.180,0.860
167.407,1.180,0.870
167.504,1.170,0.860
167.602,1.170,0.880
167.697,1.150,0.860
167.793,1.150,0.870
167.889,1.150,0.870
167.979,1.150,0.880
168.099,1.150,0.870
168.196,1.150,0.880
168.313,1.150,0.880
168.409,1.140,0.880
168.531,1.130,0.900
168.628,1.120,0.890
168.748,1.130,0.890
168.866,1.120,0.910
168.988,1.120,0.910
169.087,1.120,0.910
169.181,1.110,0.930
169.307,1.110,0.910
169.418,1.110,0.930
169.489,1.110,0.920
169.578,1.110,0.920
169.723,1.110,0.930
169.787,1.090,0.930
169.882,1.090,0.930
169.973,1.100,0.920
170.091,1.090,0.930
170.187,1.090,0.940
170.307,1.080,0.940
170.396,1.090,0.940
170.526,1.090,0.940
170.619,1.090,0.940
170.740,1.080,0.920
170.861,1.090,0.930
170.951,1.070,0.940
171.076,1.070,0.930
171.206,1.060,0.940
171.279,1.060,0.940
171.373,1.070,0.940
171.499,1.060,0.930
171.599,1.060,0.960
171.685,1.070,0.940
171.784,1.050,0.930
171.884,1.050,0.930
171.981,1.060,0.930
172.081,1.050,0.930
172.179,1.050,0.940
172.294,1.040,0.930
172.413,1.040,0.930
172.509,1.040,0.930
172.630,1.050,0.930
172.722,1.050,0.940
172.844,1.040,0.930
172.965,1.040,0.930
173.056,1.040,0.930
173.175,1.040,0.910
173.277,1.030,0.920
173.368,1.040,0.920
173.490,1.030,0.920
173.590,1.030,0.910
173.689,1.030,0.920
173.784,1.020,0.910
173.880,1.000,0.910
173.976,1.020,0.910
174.077,1.020,0.910
174.174,1.020,0.900
174.278,1.020,0.910
174.396,1.020,0.900
174.514,1.020,0.900
174.603,1.030,0.900
174.725,1.030,0.890
174.844,1.030,0.890
174.961,1.030,0.890
175.052,1.030,0.880
175.176,1.030,0.880
175.269,1.000,0.880
175.366,1.030,0.880
175.482,1.030,0.880
175.580,1.040,0.870
175.679,1.050,0.880
175.776,1.060,0.870
175.874,1.060,0.880
175.969,1.050,0.870
176.066,1.060,0.870
176.170,1.070,0.870
176.278,1.080,0.870
176.399,1.090,0.870
176.489,1.090,0.870
176.616,1.090,0.870
176.754,1.100,0.870
176.846,1.100,0.860
176.939,1.100,0.860
177.065,1.120,0.860
177.156,1.130,0.860
177.277,1.130,0.860
177.426,1.130,0.850
177.464,1.140,0.850
177.555,1.160,0.860
177.674,1.160,0.850
177.762,1.150,0.860
177.864,1.160,0.850
177.959,1.170,0.850
178.053,1.180,0.850
178.144,1.180,0.850
178.257,1.180,0.840
178.394,1.190,0.850
178.489,1.190,0.840
178.611,1.200,0.850
178.726,1.210,0.850
178.850,1.220,0.850
178.948,1.220,0.850
179.038,1.220,0.850
179.190,1.230,0.850
179.257,1.220,0.850
179.350,1.220,0.850
179.445,1.220,0.860
179.575,1.220,0.850
179.646,1.220,0.850
179.765,1.230,0.850
179.857,1.220,0.850
179.987,1.220,0.850
180.047,1.210,0.850
180.137,1.200,0.860
180.252,1.220,0.850
180.374,1.200,0.850
180.496,1.200,0.860
180.613,1.190,0.860
180.718,1.190,0.850
180.808,1.180,0.850
180.934,1.180,0.860
181.040,1.170,0.850
181.161,1.170,0.850
181.269,1.160,0.840
181.341,1.170,0.850
181.464,1.170,0.860
181.562,1.160,0.850
181.654,1.160,0.850
181.776,1.150,0.860
181.846,1.140,0.850
181.955,1.140,0.850
182.051,1.150,0.850
182.141,1.140,0.850
182.243,1.140,0.850
182.368,1.130,0.850
182.530,1.130,0.850
182.585,1.120,0.850
182.706,1.130,0.850
182.825,1.130,0.850
182.914,1.120,0.850
183.035,1.130,0.860
183.155,1.120,0.860
183.244,1.120,0.860
183.335,1.120,0.860
183.455,1.120,0.860
183.550,1.120,0.870
183.648,1.110,0.860
183.742,1.110,0.860
183.856,1.110,0.860
183.949,1.100,0.860
184.031,1.110,0.870
184.122,1.100,0.870
184.238,1.100,0.860
184.366,1.100,0.870
184.465,1.100,0.880
184.587,1.090,0.880
184.711,1.080,0.870
184.812,1.080,0.880
184.930,1.070,0.880
185.026,1.080,0.900
185.135,1.090,0.890
185.254,1.080,0.890
185.346,1.080,0.900
185.444,1.070,0.900
185.542,1.070,0.890
185.636,1.060,0.900
185.722,1.060,0.900
185.822,1.060,0.900
185.943,1.060,0.910
186.038,1.060,0.900
186.136,1.050,0.910
186.255,1.060,0.910
186.352,1.050,0.920
186.471,1.050,0.910
186.587,1.050,0.920
186.678,1.060,0.930
186.807,1.040,0.920
186.912,1.050,0.940
187.032,1.050,0.930
187.124,1.040,0.930
187.242,1.040,0.930
187.344,1.030,0.940
187.441,1.040,0.940
187.539,1.040,0.940
187.640,1.040,0.950
187.722,1.030,0.940
187.840,1.030,0.950
187.937,1.030,0.950
188.034,1.030,0.940
188.130,1.030,0.950
188.249,1.010,0.950
188.351,1.010,0.950
188.446,1.020,0.950
188.568,1.020,0.950
188.684,1.030,0.950
188.787,1.020,0.950
188.910,1.020,0.950
189.027,1.010,0.940
189.123,1.010,0.940
189.242,1.010,0.940
189.316,1.020,0.950
189.436,1.010,0.950
189.521,1.020,0.940
189.613,1.010,0.950
189.730,1.000,0.950
189.856,1.000,0.940
189.923,1.010,0.940
190.019,1.020,0.940
190.120,1.000,0.950
190.241,1.000,0.940
190.344,1.000,0.930
190.460,1.010,0.950
190.587,1.010,0.930
190.685,0.990,0.930
190.776,1.000,0.920
190.888,1.000,0.920
191.010,0.990,0.930
191.131,0.990,0.930
191.226,1.000,0.900
191.324,0.990,0.920
191.418,0.980,0.920
191.532,0.990,0.920
191.624,0.980,0.910
191.711,0.990,0.920
191.805,0.990,0.920
191.925,0.980,0.910
192.020,0.990,0.910
192.124,1.000,0.910
192.216,0.990,0.920
192.342,0.990,0.900
192.464,1.000,0.900
192.557,1.000,0.910
192.675,1.020,0.910
192.795,1.010,0.900
192.890,1.010,0.900
193.012,1.000,0.890
193.106,1.010,0.890
193.226,1.010,0.890
193.316,1.000,0.890
193.414,1.010,0.880
193.521,1.010,0.890
193.619,1.010,0.890
193.719,1.010,0.890
193.810,1.020,0.880
193.901,1.010,0.880
193.997,1.010,0.870
194.119,1.010,0.880
194.208,1.000,0.870
194.336,1.010,0.870
194.455,1.000,0.870
194.547,0.990,0.870
194.677,1.000,0.860
194.763,1.000,0.860
194.877,0.990,0.870
194.988,0.990,0.860
195.106,1.000,0.870
195.225,1.000,0.870
195.331,1.010,0.870
195.402,0.990,0.860
195.521,0.990,0.870
195.619,0.990,0.850
195.715,0.990,0.860
195.812,0.990,0.850
195.906,1.000,0.850
195.992,1.000,0.860
196.108,0.990,0.850
196.204,1.000,0.850
196.316,1.000,0.860
196.443,0.980,0.840
196.561,0.990,0.850
196.672,0.990,0.840
196.768,0.990,0.850
196.895,0.990,0.850
196.987,1.000,0.850
197.110,0.990,0.850
197.196,0.990,0.840
197.315,0.990,0.860
197.411,0.990,0.840
197.506,1.000,0.850
197.593,0.980,0.840
197.712,0.980,0.830
197.807,0.980,0.840
197.905,0.980,0.850
198.003,0.970,0.840
198.097,0.980,0.840
198.218,0.980,0.830
198.321,0.980,0.830
198.439,0.980,0.850
198.533,0.980,0.830
198.657,0.990,0.840
198.776,0.980,0.840
198.867,0.980,0.840
198.988,0.980,0.840
199.108,0.980,0.830
199.211,0.970,0.830
199.310,0.980,0.830
199.402,0.980,0.830
199.500,0.980,0.830
199.596,0.990,0.840
199.690,0.970,0.830
199.822,0.970,0.820
199.880,0.970,0.820
200.000,0.990,0.840
200.092,0.990,0.830
200.212,0.980,0.830
200.302,0.990,0.830
200.426,1.010,0.840
200.536,1.000,0.830
200.656,1.000,0.820
200.747,0.990,0.830
200.869,1.000,0.830
200.990,1.010,0.820
201.106,1.010,0.820
201.204,1.010,0.830
201.307,1.020,0.830
201.400,1.020,0.830
201.492,1.010,0.830
201.588,1.020,0.830
201.689,1.020,0.830
201.793,1.020,0.830
201.890,1.030,0.830
201.983,1.030,0.810
202.077,1.020,0.830
202.198,1.030,0.830
202.315,1.030,0.830
202.408,1.030,0.830
202.533,1.030,0.830
202.652,1.030,0.830
202.746,1.020,0.830
202.867,1.040,0.830
202.986,1.040,0.830
203.096,1.030,0.820
203.190,1.030,0.830
203.282,1.030,0.830
203.373,1.040,0.820
203.498,1.040,0.830
203.592,1.050,0.830
203.686,1.030,0.820
203.782,1.040,0.830
203.883,1.040,0.820
203.976,1.030,0.830
204.068,1.040,0.810
204.201,1.040,0.820
204.321,1.040,0.810
204.413,1.040,0.820
204.532,1.030,0.820
204.622,1.040,0.820
204.739,1.040,0.820
204.859,1.050,0.830
204.956,1.060,0.820
205.077,1.060,0.810
205.169,1.050,0.830
205.281,1.060,0.820
205.376,1.050,0.820
205.466,1.050,0.820
205.591,1.060,0.810
205.673,1.060,0.810
205.767,1.060,0.810
205.859,1.070,0.820
205.978,1.050,0.820
206.077,1.050,0.820
206.169,1.080,0.820
206.287,1.060,0.810
206.410,1.060,0.820
206.528,1.060,0.810
206.624,1.060,0.820
206.746,1.060,0.820
206.863,1.060,0.810
206.960,1.060,0.820
207.080,1.060,0.820
207.181,1.060,0.820
207.277,1.060,0.830
207.374,1.060,0.830
207.475,1.050,0.830
207.565,1.070,0.830
207.682,1.060,0.830
207.775,1.060,0.830
207.881,1.060,0.830
207.951,1.070,0.830
208.070,1.070,0.830
208.162,1.060,0.830
208.287,1.070,0.830
208.406,1.070,0.830
208.499,1.070,0.840
208.616,1.070,0.840
208.737,1.070,0.850
208.854,1.060,0.850
208.951,1.060,0.840
209.072,1.060,0.850
209.169,1.060,0.840
209.262,1.060,0.850
209.377,1.070,0.850
209.467,1.060,0.850
209.559,1.070,0.850
209.650,1.060,0.840
209.746,1.060,0.850
209.867,1.050,0.850
209.961,1.050,0.850
210.046,1.070,0.850
210.176,1.050,0.860
210.277,1.040,0.860
210.398,1.050,0.850
210.516,1.040,0.850
210.604,1.030,0.860
210.726,1.050,0.870
210.845,1.050,0.870
210.936,1.040,0.870
211.053,1.030,0.860
211.161,1.040,0.870
211.257,1.040,0.860
211.370,1.040,0.870
211.466,1.030,0.870
211.565,1.030,0.860
211.661,1.020,0.870
211.761,1.040,0.870
211.856,1.020,0.870
211.974,1.020,0.870
212.042,1.020,0.870
212.166,1.020,0.870
212.271,1.020,0.870
212.395,1.020,0.870
212.486,1.010,0.870
212.594,1.010,0.870
212.723,1.010,0.870
212.842,1.010,0.870
212.938,1.010,0.880
213.059,1.000,0.880
213.157,0.990,0.870
213.252,1.000,0.870
213.376,1.010,0.900
213.460,1.000,0.890
213.554,0.990,0.890
213.651,0.990,0.880
213.748,1.000,0.890
213.848,0.990,0.880
213.938,1.000,0.900
214.030,1.010,0.900
214.161,1.000,0.900
214.254,0.990,0.900
214.366,0.990,0.900
214.491,0.980,0.900
214.588,0.980,0.910
214.710,0.980,0.920
214.829,0.960,0.920
214.922,0.980,0.920
215.039,0.990,0.930
215.153,0.980,0.930
215.253,0.990,0.940
215.348,0.980,0.930
215.446,0.980,0.940
215.543,0.980,0.940
215.646,0.980,0.950
215.743,0.990,0.940
215.824,0.980,0.950
215.963,0.970,0.940
216.033,0.960,0.940
216.151,0.970,0.950
216.272,0.970,0.950
216.368,0.960,0.940
216.490,0.970,0.960
216.607,0.960,0.950
216.707,0.970,0.960
216.824,0.960,0.960
216.914,0.980,0.970
217.032,0.970,0.970
217.152,0.970,0.970
217.247,0.970,0.960
217.344,0.970,0.970
217.437,0.970,0.970
217.534,0.950,0.960
217.628,0.960,0.970
217.742,0.980,0.970
217.820,0.960,0.960
217.937,0.970,0.980
218.030,0.950,0.980
218.155,0.960,0.980
218.262,0.960,0.970
218.391,0.960,0.970
218.486,0.960,0.970
218.576,0.950,0.980
218.696,0.950,0.970
218.817,0.950,0.970
218.910,0.950,0.980
219.028,0.960,0.990
219.147,0.960,0.990
219.242,0.970,0.980
219.337,0.950,0.990
219.430,0.950,0.980
219.531,0.950,0.980
219.665,0.950,0.990
219.721,0.950,0.990
219.813,0.960,0.990
219.932,0.960,0.990
220.023,0.960,0.990
220.149,0.950,0.990
220.241,0.940,0.990
220.368,0.940,1.000
220.460,0.950,0.980
220.581,0.960,1.000
220.701,0.940,0.990
220.792,0.950,0.980
220.933,0.950,0.990
221.030,0.950,0.990
221.131,0.940,0.980
221.227,0.940,0.980
221.316,0.960,0.980
221.436,0.940,0.980
221.512,0.940,0.990
221.631,0.950,0.960
221.722,0.950,0.980
221.842,0.930,0.970
221.912,0.930,0.960
222.003,0.940,0.960
222.121,0.950,0.970
222.272,0.950,0.960
222.341,0.930,0.950
222.464,0.940,0.950
222.578,0.930,0.950
222.696,0.940,0.950
222.786,0.940,0.920
222.918,0.940,0.960
223.010,0.940,0.940
223.131,0.940,0.940
223.227,0.940,0.940
223.331,0.940,0.940
223.426,0.930,0.940
223.506,0.930,0.930
223.626,0.940,0.940
223.722,0.940,0.930
223.821,0.930,0.930
223.912,0.940,0.930
224.046,0.930,0.930
224.136,0.930,0.920
224.228,0.940,0.930
224.345,0.930,0.920
224.466,0.930,0.910
224.560,0.930,0.920
224.680,0.930,0.910
224.830,0.940,0.920
224.914,0.930,0.920
225.004,0.930,0.910
225.128,0.930,0.890
225.223,0.930,0.910
225.316,0.940,0.900
225.425,0.930,0.910
225.514,0.930,0.900
225.615,0.920,0.900
225.715,0.930,0.890
225.807,0.930,0.900
225.901,0.930,0.900
225.992,0.940,0.890
226.116,0.930,0.890
226.250,0.920,0.880
226.349,0.920,0.880
226.466,0.920,0.890
226.558,0.930,0.880
226.671,0.940,0.880
226.792,0.940,0.880
226.911,0.940,0.890
227.013,0.930,0.870
227.103,0.930,0.880
227.222,0.930,0.870
227.332,0.920,0.880
227.396,0.930,0.880
227.514,0.920,0.870
227.606,0.920,0.870
227.709,0.930,0.880
227.808,0.930,0.870
227.901,0.920,0.870
227.988,0.930,0.870
228.113,0.920,0.860
228.233,0.930,0.870
228.343,0.920,0.850
228.444,0.920,0.860
228.572,0.920,0.860
228.678,0.920,0.860
228.800,0.940,0.860
228.896,0.920,0.860
229.015,0.930,0.860
229.111,0.920,0.860
229.209,0.930,0.850
229.291,0.930,0.850
229.409,0.950,0.850
229.504,0.930,0.850
229.603,0.920,0.850
229.696,0.920,0.840
229.795,0.910,0.840
229.920,0.920,0.850
230.013,0.920,0.840
230.110,0.920,0.850
230.229,0.920,0.840
230.331,0.920,0.850
230.451,0.920,0.840
230.552,0.920,0.840
230.672,0.910,0.840
230.762,0.920,0.840
230.883,0.920,0.830
231.008,0.930,0.830
231.105,0.910,0.840
231.202,0.920,0.840
231.310,0.910,0.830
231.386,0.920,0.840
231.505,0.910,0.830
231.599,0.920,0.830
231.697,0.920,0.840
231.794,0.910,0.830
231.891,0.910,0.830
231.987,0.920,0.830
232.116,0.930,0.830
232.219,0.920,0.830
232.313,0.920,0.830
232.455,0.920,0.830
232.540,0.920,0.820
232.661,0.920,0.830
232.782,0.920,0.830
232.892,0.920,0.820
232.983,0.910,0.830
233.103,0.910,0.820
233.200,0.910,0.820
233.281,0.920,0.830
233.403,0.910,0.810
233.498,0.920,0.810
233.592,0.920,0.830
233.691,0.910,0.820
233.771,0.910,0.810
233.891,0.910,0.810
233.975,0.920,0.810
234.090,0.920,0.820
234.215,0.920,0.820
234.326,0.920,0.820
234.421,0.920,0.810
234.541,0.920,0.810
234.658,0.920,0.810
234.777,0.910,0.810
234.866,0.920,0.810
234.990,0.930,0.820
235.097,0.920,0.810
235.197,0.930,0.810
235.281,0.940,0.810
235.373,0.930,0.810
235.469,0.930,0.810
235.593,0.950,0.820
235.688,0.940,0.810
235.791,0.950,0.810
235.891,0.960,0.810
235.982,0.970,0.810
236.101,0.960,0.800
236.191,0.960,0.800
236.316,0.960,0.800
236.434,0.980,0.810
236.523,0.980,0.810
236.641,0.990,0.810
236.763,0.980,0.800
236.859,0.990,0.810
236.987,0.980,0.810
237.083,0.980,0.800
237.179,0.980,0.800
237.273,0.990,0.800
237.367,0.990,0.800
237.490,0.990,0.800
237.591,1.000,0.800
237.683,0.990,0.810
237.782,1.000,0.790
237.875,1.000,0.800
237.998,1.000,0.800
238.097,1.010,0.800
238.199,1.000,0.800
238.319,1.000,0.800
238.408,1.000,0.820
238.529,1.010,0.790
238.651,1.000,0.800
238.739,1.000,0.790
238.854,0.990,0.790
238.976,1.010,0.790
239.093,1.020,0.790
239.187,1.000,0.790
239.282,1.010,0.790
239.377,1.000,0.790
239.493,0.980,0.800
239.564,0.980,0.790
239.659,0.990,0.770
239.780,0.990,0.790
239.879,0.990,0.790
239.976,1.000,0.800
240.068,1.000,0.790
240.196,1.010,0.790
240.313,1.030,0.800
240.407,1.030,0.780
240.529,1.020,0.780
240.649,1.060,0.790
240.744,1.050,0.790
240.862,1.050,0.780
240.983,1.070,0.780
241.078,1.080,0.810
241.179,1.080,0.790
241.275,1.080,0.810
241.373,1.100,0.810
241.477,1.090,0.820
241.573,1.100,0.830
241.673,1.110,0.830
241.770,1.120,0.840
241.862,1.120,0.830
